entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2026.05.14 03:16,988,55,1,buy,4699.94,4694.25,366.57,-187.32,-0.511,sl 4697.10,0.818
2026.05.18 03:25,1957,51,10,sell,4517.29,4532.71,361.89,731.02,2.020,tp 4486.45,0.834
2026.05.19 03:25,1237,52,10,sell,4574.61,4582.94,380.17,757.67,1.993,tp 4557.95,0.845
2026.05.20 03:25,1084,49,10,buy,4491.64,4485.05,399.11,816.97,2.047,tp 4504.82,0.814
2026.05.21 03:16,845,50,1,buy,4550.52,4544.18,419.53,-451.0,-1.075,sl 4544.18,0.572
2026.05.26 03:19,1130,67,4,sell,4542.23,4554.15,408.26,284.96,0.698,,0.675
2026.06.02 03:22,847,49,7,buy,4488.99,4480.80,415.38,-213.51,-0.514,sl 4484.90,0.532
2026.06.04 03:16,1217,50,1,sell,4451.48,4459.06,410.04,-210.76,-0.514,sl 4455.27,0.965
2026.06.10 03:20,999,49,5,buy,4227.82,4221.41,404.77,-435.54,-1.076,sl 4221.41,0.856
2026.06.11 03:17,2349,52,2,buy,4059.76,4047.66,393.89,790.92,2.008,tp 4083.96,0.691
2026.06.15 03:17,765,54,2,buy,4303.66,4297.01,413.66,-229.58,-0.555,sl 4300.34,0.868
2026.06.17 03:17,1148,52,2,buy,4341.29,4334.13,407.92,-420.56,-1.031,sl 4334.13,0.791
2026.06.18 03:22,2262,49,7,buy,4300.50,4287.73,397.41,798.39,2.009,tp 4326.04,0.922
2026.06.22 03:16,2247,48,1,buy,4163.10,4151.09,417.36,856.85,2.053,tp 4187.12,0.935
2026.06.25 03:16,1239,54,1,sell,4003.61,4009.98,438.79,911.8,2.078,tp 3990.87,0.877
2026.06.29 03:24,1097,54,9,sell,4051.50,4059.16,461.58,-472.66,-1.024,sl 4059.16,0.544
2026.07.02 03:25,1533,54,10,buy,4046.87,4038.21,449.76,-454.71,-1.011,sl 4038.21,0.924
2026.07.09 03:16,1121,53,1,buy,4088.22,4081.73,438.4,-479.61,-1.094,sl 4081.73,1.000
2026.07.20 03:20,1613,48,5,buy,4000.33,3990.63,426.41,885.22,2.076,tp 4019.73,0.825
2026.07.21 03:20,885,50,5,buy,4016.00,4008.09,448.54,912.77,2.035,tp 4031.82,0.769
2026.07.22 03:16,1595,50,1,buy,4093.51,4084.61,471.36,947.43,2.010,tp 4111.31,0.967
2026.07.28 03:24,1208,50,9,sell,4061.42,4067.91,495.04,989.59,1.999,tp 4048.44,0.579
2026.07.30 03:20,750,78,5,sell,4077.33,4082.67,519.78,1054.64,2.029,tp 4066.65,0.703
2026.08.03 03:21,891,40,6,sell,4068.67,4074.37,546.15,1089.57,1.995,tp 4057.27,0.769
2026.08.11 03:23,1251,48,8,buy,4409.52,4402.44,573.39,-307.91,-0.537,sl 4405.98,0.717
2026.08.12 03:20,1292,50,5,buy,4380.01,4372.77,565.69,1131.94,2.001,tp 4394.49,0.913
2026.08.13 03:16,929,50,1,buy,4423.74,4417.43,593.99,1190.35,2.004,tp 4436.36,0.673
2026.08.17 03:16,1141,40,1,buy,4379.89,4373.68,623.75,1247.49,2.000,tp 4392.31,0.947
2026.08.19 03:17,1335,47,2,buy,4345.89,4338.14,654.93,-662.79,-1.012,sl 4338.14,0.856
2026.08.20 03:18,849,50,3,buy,4520.69,4514.42,638.36,-654.96,-1.026,sl 4514.42,0.688
2026.08.26 03:21,654,47,6,sell,4650.11,4654.19,621.99,1249.58,2.009,tp 4641.95,0.966
2026.08.27 03:16,1085,50,1,sell,4614.88,4621.51,653.23,-673.48,-1.031,sl 4621.51,0.841
2026.08.31 03:16,1005,45,1,buy,4464.66,4458.27,636.39,-650.39,-1.022,sl 4458.27,0.855
2026.09.01 03:21,1164,48,6,buy,4459.89,4452.06,620.13,-626.95,-1.011,sl 4452.06,0.757
2026.09.02 03:18,1415,50,3,buy,4333.59,4323.17,604.46,-608.09,-1.006,sl 4323.17,0.842
2026.09.07 03:18,633,50,3,buy,4428.16,4424.25,589.26,-601.63,-1.021,sl 4424.25,0.603
