entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2025.06.23 03:19,680,30,4,sell,3366.05,3370.06,282.38,-145.43,-0.515,sl 3368.06,0.778
2025.06.24 03:17,1194,27,2,buy,3346.01,3339.05,278.75,-142.16,-0.510,sl 3342.53,0.986
2025.06.30 03:19,522,25,4,buy,3268.83,3265.62,275.19,-279.05,-1.014,sl 3265.62,0.952
2025.07.23 03:16,680,32,1,buy,3434.39,3430.50,268.22,-137.06,-0.511,sl 3432.45,0.825
2025.07.29 03:24,679,30,9,sell,3308.93,3312.35,264.79,-269.03,-1.016,sl 3312.35,0.705
2025.08.04 03:18,619,24,3,sell,3355.70,3359.13,258.06,512.52,1.986,tp 3348.84,0.976
2025.08.07 03:17,545,32,2,buy,3371.33,3367.92,270.88,537.96,1.986,tp 3378.15,0.848
2025.08.13 03:19,470,25,4,sell,3345.04,3348.33,284.33,-147.57,-0.519,sl 3346.69,0.634
2025.08.14 03:16,579,29,1,buy,3368.84,3365.58,280.64,-144.25,-0.514,sl 3367.21,0.900
2025.08.18 03:17,832,27,2,buy,3335.46,3330.87,277.03,551.29,1.990,tp 3344.64,0.977
2025.08.19 03:16,1168,31,1,buy,3338.45,3331.84,290.81,-293.43,-1.009,sl 3331.84,0.867
2025.08.26 03:16,1957,32,1,buy,3372.76,3361.03,283.48,97.8,0.345,,0.905
2025.09.10 03:18,522,27,3,sell,3628.73,3631.72,285.92,-148.39,-0.519,sl 3630.23,0.751
2025.09.15 03:16,697,30,1,buy,3642.73,3638.16,282.21,-286.73,-1.016,sl 3638.16,0.938
2025.09.25 03:16,862,32,1,buy,3750.38,3745.60,275.04,-279.72,-1.017,sl 3745.60,0.993
2025.09.29 03:21,1065,22,6,buy,3775.20,3769.22,268.05,533.69,1.991,tp 3787.16,0.945
2025.10.02 03:21,612,17,6,sell,3857.32,3860.62,281.39,-287.58,-1.022,sl 3860.62,0.868
2025.10.06 03:25,917,27,10,sell,3900.27,3904.92,274.2,-278.04,-1.014,sl 3904.92,0.551
2025.10.07 03:20,579,24,5,buy,3973.51,3969.52,267.25,-137.1,-0.513,sl 3971.52,0.765
2025.10.09 03:18,1022,17,3,buy,4019.30,4013.79,263.83,-137.72,-0.522,sl 4016.55,0.946
2025.10.13 03:27,1090,22,12,buy,4037.86,4030.64,260.38,519.72,1.996,tp 4052.30,0.616
2025.10.15 03:29,1151,29,14,sell,4156.40,4163.86,273.38,-275.84,-1.009,sl 4163.86,0.100
2025.10.16 03:17,1081,19,2,buy,4216.06,4210.21,266.48,-138.3,-0.519,sl 4213.14,0.943
2025.10.20 03:19,1820,30,4,sell,4223.74,4233.53,263.02,-265.65,-1.010,sl 4233.53,0.958
2025.10.21 03:22,746,22,7,buy,4365.17,4360.09,256.38,-131.78,-0.514,sl 4362.63,0.391
2025.10.23 03:20,1323,30,5,sell,4081.57,4090.10,253.09,-128.31,-0.507,sl 4085.84,0.823
2025.10.28 03:17,1327,32,2,sell,3985.19,3992.05,249.88,-131.44,-0.526,sl 3988.62,0.927
2025.10.29 03:25,975,21,10,buy,3969.41,3964.03,246.59,490.97,1.991,tp 3980.17,0.281
2025.10.30 03:21,1052,31,6,buy,3964.35,3957.20,258.87,-260.94,-1.008,sl 3957.20,0.444
2025.11.03 02:17,2025,28,2,sell,3965.22,3977.51,252.34,-253.61,-1.005,sl 3977.51,0.951
2025.11.13 02:23,604,20,8,buy,4192.27,4189.00,246.0,504.06,2.049,tp 4198.81,0.325
2025.11.17 02:28,1401,29,13,sell,4082.22,4091.28,258.6,-261.97,-1.013,sl 4091.28,0.944
2025.11.18 02:23,988,19,8,sell,4029.62,4035.35,252.06,-254.58,-1.010,sl 4035.35,0.396
2025.11.19 02:24,658,19,9,buy,4077.91,4074.43,245.69,-251.83,-1.025,sl 4074.43,0.296
2025.11.25 02:16,808,22,1,sell,4135.99,4140.24,239.4,-244.42,-1.021,sl 4140.24,0.985
2025.11.26 02:25,734,22,10,buy,4141.59,4136.31,233.28,-235.85,-1.011,sl 4136.31,0.831
2025.12.04 02:23,592,23,8,buy,4210.68,4207.37,227.39,-118.01,-0.519,sl 4209.03,0.546
2025.12.11 02:22,1205,24,7,buy,4243.75,4237.32,224.44,-227.13,-1.012,sl 4237.32,0.963
2025.12.16 02:30,620,23,15,buy,4310.00,4305.83,218.76,-114.85,-0.525,sl 4307.92,0.744
2025.12.22 02:23,973,26,8,buy,4365.17,4359.93,215.89,-110.97,-0.514,sl 4362.55,0.476
2025.12.23 02:16,855,23,1,buy,4467.69,4462.32,213.11,424.95,1.994,tp 4478.43,0.964
2025.12.24 02:30,1197,23,15,buy,4513.94,4506.69,223.74,-113.66,-0.508,sl 4510.32,0.588
2025.12.29 02:19,1454,34,4,sell,4512.10,4520.53,220.9,440.47,1.994,tp 4495.24,0.258
2025.12.30 02:16,952,30,1,buy,4348.81,4342.75,231.91,-234.69,-1.012,sl 4342.75,0.925
2026.01.05 02:18,957,32,3,buy,4380.36,4374.95,226.04,460.45,2.037,tp 4391.18,0.819
2026.01.12 02:17,1797,36,2,buy,4556.79,4545.29,237.55,477.48,2.010,tp 4579.79,0.962
2026.01.13 02:23,739,35,8,sell,4591.84,4595.67,249.49,507.96,2.036,tp 4584.18,0.873
2026.01.14 02:27,1078,35,12,buy,4609.56,4602.28,262.19,344.78,1.315,,0.766
2026.01.19 02:17,1083,30,2,sell,4664.67,4670.52,270.81,-278.39,-1.028,sl 4670.52,0.969
2026.01.21 02:28,692,36,13,buy,4779.53,4774.14,263.85,525.32,1.991,tp 4790.31,0.840
2026.01.26 02:20,929,39,5,sell,5033.53,5039.05,276.98,-281.14,-1.015,sl 5039.05,0.491
2026.02.02 02:16,10523,49,1,buy,4854.88,4793.34,269.95,-273.73,-1.014,sl 4793.34,0.996
2026.02.03 02:16,3021,63,1,buy,4797.87,4781.06,263.11,-142.34,-0.541,sl 4789.47,0.691
2026.02.04 02:16,4125,63,1,buy,4988.66,4966.86,259.55,518.32,1.997,tp 5032.26,0.980
2026.02.11 02:17,1364,60,2,sell,5029.29,5037.54,272.51,-281.77,-1.034,sl 5037.54,0.756
2026.02.17 02:26,1569,46,11,sell,4974.18,4983.33,265.46,586.15,2.208,tp 4955.88,0.765
2026.02.18 02:25,1112,35,10,buy,4870.27,4863.82,280.12,558.0,1.992,tp 4883.17,0.531
2026.02.23 02:20,3396,43,5,sell,5131.23,5149.53,294.07,-299.66,-1.019,sl 5149.53,0.828
2026.02.24 02:22,1728,52,7,buy,5237.49,5226.88,286.58,-290.59,-1.014,sl 5226.88,0.666
2026.02.26 02:16,1386,58,1,buy,5171.22,5162.25,279.31,556.39,1.992,tp 5189.16,0.870
2026.03.02 02:19,2347,96,4,sell,5360.62,5375.84,293.22,-148.37,-0.506,sl 5368.23,0.502
2026.03.03 02:17,1255,97,2,buy,5352.78,5342.90,289.51,-175.44,-0.606,sl 5347.84,0.916
2026.03.04 02:20,1972,77,5,buy,5126.62,5115.69,285.13,-288.55,-1.012,sl 5115.69,0.492
2026.03.05 02:17,1330,63,2,buy,5173.24,5165.87,277.91,-144.24,-0.519,sl 5169.56,0.881
2026.03.10 03:26,1042,64,11,sell,5130.25,5135.84,274.31,-141.54,-0.516,sl 5133.05,0.419
2026.03.11 03:19,1143,68,4,buy,5202.93,5192.32,270.77,326.55,1.206,,0.514
2026.03.12 03:16,1654,66,1,buy,5143.61,5133.73,278.93,558.98,2.004,tp 5163.37,0.791
2026.03.17 03:28,1182,68,13,sell,5001.30,5008.01,292.91,-152.31,-0.520,sl 5004.66,0.643
2026.03.23 03:16,4787,68,1,sell,4415.17,4449.12,289.1,580.22,2.007,tp 4347.27,0.767
2026.03.24 03:16,2596,68,1,sell,4418.43,4433.34,303.6,609.33,2.007,tp 4388.61,0.939
2026.03.25 03:28,1752,64,13,buy,4557.19,4545.99,318.84,635.76,1.994,tp 4579.59,0.740
2026.03.26 03:16,2961,68,1,buy,4528.83,4512.79,334.73,42.18,0.126,,0.996
2026.03.30 03:21,3297,114,6,buy,4454.53,4434.66,335.79,-169.57,-0.505,sl 4444.60,0.249
2026.03.31 03:16,1758,68,1,sell,4510.07,4519.22,331.55,801.02,2.416,tp 4491.77,0.688
2026.04.01 03:16,1157,64,1,buy,4705.60,4699.10,351.57,721.78,2.053,tp 4718.60,0.862
2026.04.02 03:16,1819,58,1,buy,4794.97,4784.09,369.62,-375.9,-1.017,sl 4784.09,0.959
2026.04.06 03:16,1890,56,1,buy,4628.89,4616.87,360.22,-378.95,-1.052,sl 4616.87,0.977
2026.04.08 03:21,2684,59,6,sell,4828.16,4843.80,350.75,701.49,2.000,tp 4796.88,0.830
2026.04.13 03:16,856,60,1,buy,4675.19,4668.80,368.28,735.09,1.996,tp 4687.97,0.897
2026.04.14 03:16,889,60,1,buy,4763.62,4755.88,386.66,-207.25,-0.536,sl 4759.75,0.911
2026.04.15 03:18,831,60,3,sell,4829.40,4835.67,381.48,-385.67,-1.011,sl 4835.67,0.733
2026.04.20 03:16,1047,61,1,buy,4756.39,4749.79,371.84,815.81,2.194,tp 4769.59,0.710
2026.04.21 03:30,1037,61,15,sell,4820.08,4825.30,392.23,-202.78,-0.517,sl 4822.69,0.203
2026.04.23 03:16,2961,62,1,sell,4696.08,4713.23,387.16,-388.71,-1.004,sl 4713.23,0.977
2026.04.27 03:29,896,55,14,buy,4682.37,4676.48,377.44,764.7,2.026,tp 4694.15,0.862
2026.05.04 03:23,1191,55,8,sell,4603.65,4610.32,396.56,-418.77,-1.056,sl 4610.32,0.359
2026.05.05 03:24,1089,55,9,sell,4517.31,4522.91,386.09,-203.08,-0.526,sl 4520.11,0.061
2026.05.06 03:21,864,56,6,buy,4599.08,4593.51,381.02,768.51,2.017,tp 4610.22,0.273
2026.05.11 03:17,1111,55,2,sell,4679.70,4685.86,400.23,-207.72,-0.519,sl 4682.78,0.803
2026.05.12 03:18,1072,55,3,buy,4773.29,4763.77,395.04,-398.99,-1.010,sl 4763.77,0.784
2026.05.14 03:16,988,55,1,buy,4699.94,4694.25,385.06,-196.77,-0.511,sl 4697.10,0.818
2026.05.18 03:25,1957,51,10,sell,4517.29,4532.71,380.14,767.89,2.020,tp 4486.45,0.834
2026.05.19 03:25,1237,52,10,sell,4574.61,4582.94,399.34,796.28,1.994,tp 4557.95,0.845
2026.05.20 03:25,1084,49,10,buy,4491.64,4485.05,419.25,858.2,2.047,tp 4504.82,0.814
2026.05.21 03:16,845,50,1,buy,4550.52,4544.18,440.7,-473.75,-1.075,sl 4544.18,0.572
2026.05.26 03:19,1130,67,4,sell,4542.23,4554.15,428.86,299.77,0.699,,0.675
2026.05.27 03:23,853,48,8,sell,4516.81,4521.39,436.35,-233.88,-0.536,sl 4519.10,0.442
2026.05.28 03:19,798,49,4,buy,4453.33,4448.36,430.5,-440.41,-1.023,sl 4448.36,0.014
2026.06.02 03:22,847,49,7,buy,4488.99,4480.80,419.49,-215.62,-0.514,sl 4484.90,0.532
2026.06.04 03:16,1217,50,1,sell,4451.48,4459.06,414.1,-212.44,-0.513,sl 4455.27,0.965
2026.06.10 03:20,999,49,5,buy,4227.82,4221.41,408.79,-439.86,-1.076,sl 4221.41,0.856
2026.06.11 03:17,2349,52,2,buy,4059.76,4047.66,397.8,798.77,2.008,tp 4083.96,0.691
2026.06.15 03:17,765,54,2,buy,4303.66,4297.01,417.77,-231.86,-0.555,sl 4300.34,0.868
2026.06.17 03:17,1148,52,2,buy,4341.29,4334.13,411.97,-424.74,-1.031,sl 4334.13,0.791
2026.06.18 03:22,2262,49,7,buy,4300.50,4287.73,401.35,806.31,2.009,tp 4326.04,0.922
2026.06.22 03:16,2247,48,1,buy,4163.10,4151.09,421.51,865.36,2.053,tp 4187.12,0.935
2026.06.25 03:16,1239,54,1,sell,4003.61,4009.98,443.14,920.85,2.078,tp 3990.87,0.877
2026.06.29 03:24,1097,54,9,sell,4051.50,4059.16,466.16,-477.35,-1.024,sl 4059.16,0.544
2026.07.02 03:25,1533,54,10,buy,4046.87,4038.21,454.23,-459.23,-1.011,sl 4038.21,0.924
2026.07.08 03:24,704,53,9,buy,4105.14,4100.30,442.75,880.18,1.988,tp 4114.82,0.450
2026.07.09 03:16,1121,53,1,buy,4088.22,4081.73,464.75,-508.44,-1.094,sl 4081.73,1.000
2026.07.13 03:19,1011,40,4,sell,4080.26,4085.86,452.04,917.19,2.029,tp 4069.06,0.412
2026.07.20 03:20,1613,48,5,buy,4000.33,3990.63,474.97,986.04,2.076,tp 4019.73,0.825
2026.07.21 03:20,885,50,5,buy,4016.00,4008.09,499.62,1016.73,2.035,tp 4031.82,0.769
2026.07.22 03:16,1595,50,1,buy,4093.51,4084.61,525.04,1055.33,2.010,tp 4111.31,0.967
2026.07.27 03:28,2214,50,13,sell,4091.00,4104.91,551.43,-555.84,-1.008,sl 4104.91,0.024
2026.07.28 03:24,1208,50,9,sell,4061.42,4067.91,537.53,1074.52,1.999,tp 4048.44,0.579
2026.07.29 03:22,847,50,7,buy,4029.62,4021.66,564.39,-571.73,-1.013,sl 4021.66,0.361
2026.07.30 03:20,750,78,5,sell,4077.33,4082.67,550.1,1116.15,2.029,tp 4066.65,0.703
2026.08.03 03:21,891,40,6,sell,4068.67,4074.37,578.0,1153.12,1.995,tp 4057.27,0.769
2026.08.06 03:23,1365,50,8,buy,4281.18,4271.20,606.83,1213.05,1.999,tp 4301.14,0.450
2026.08.11 03:23,1251,48,8,buy,4409.52,4402.44,637.16,-342.15,-0.537,sl 4405.98,0.717
2026.08.12 03:20,1292,50,5,buy,4380.01,4372.77,628.6,1257.83,2.001,tp 4394.49,0.913
2026.08.13 03:16,929,50,1,buy,4423.74,4417.43,660.05,1322.74,2.004,tp 4436.36,0.673
2026.08.17 03:16,1141,40,1,buy,4379.89,4373.68,693.12,1386.23,2.000,tp 4392.31,0.947
2026.08.18 03:24,1067,50,9,buy,4430.76,4424.19,727.77,-394.45,-0.542,sl 4427.48,0.258
2026.08.19 03:17,1335,47,2,buy,4345.89,4338.14,717.91,-726.53,-1.012,sl 4338.14,0.856
2026.08.20 03:18,849,50,3,buy,4520.69,4514.42,699.75,-717.94,-1.026,sl 4514.42,0.688
2026.08.24 03:22,2057,50,7,sell,4618.55,4630.36,681.8,-353.85,-0.519,sl 4624.46,0.166
2026.08.26 03:21,654,47,6,sell,4650.11,4654.19,672.95,1351.96,2.009,tp 4641.95,0.966
2026.08.27 03:16,1085,50,1,sell,4614.88,4621.51,706.75,-728.66,-1.031,sl 4621.51,0.841
2026.08.31 03:16,1005,45,1,buy,4464.66,4458.27,688.54,-703.68,-1.022,sl 4458.27,0.855
2026.09.01 03:21,1164,48,6,buy,4459.89,4452.06,670.94,-678.32,-1.011,sl 4452.06,0.757
2026.09.02 03:18,1415,50,3,buy,4333.59,4323.17,653.99,-657.91,-1.006,sl 4323.17,0.842
2026.09.07 03:18,633,50,3,buy,4428.16,4424.25,637.54,-650.93,-1.021,sl 4424.25,0.603
2026.09.08 03:18,935,50,3,buy,4425.85,4419.65,621.27,-318.71,-0.513,sl 4422.75,0.224
2026.09.09 03:23,820,50,8,sell,4343.40,4348.60,613.3,-633.54,-1.033,sl 4348.60,0.612
