entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2024.09.17 09:32,956,20,2,buy,2585.76,2580.62,400.92,-403.74,-1.007,sl 2580.62,0.976
2024.09.18 09:35,324,16,5,buy,2569.62,2567.40,390.72,-67.94,-0.174,,0.806
2024.09.20 09:34,701,20,4,buy,2599.95,2596.16,390.37,1167.36,2.990,tp 2611.32,0.979
2024.10.03 09:45,553,17,15,buy,2657.35,2654.02,416.25,-420.90,-1.011,sl 2654.02,0.788
2024.10.15 09:31,706,17,1,buy,2645.88,2641.55,407.02,699.63,1.719,,0.993
2024.10.17 09:39,415,20,9,buy,2684.69,2682.22,424.84,-433.02,-1.019,sl 2682.22,0.675
2024.10.24 09:31,658,21,1,buy,2734.31,2730.04,414.19,337.72,0.815,,0.980
2024.10.25 09:43,473,20,13,buy,2730.29,2727.35,423.36,-430.30,-1.016,sl 2727.35,0.531
2024.10.28 09:42,907,24,12,buy,2744.35,2739.37,413.34,-416.52,-1.008,sl 2739.37,0.834
2024.10.30 09:38,618,22,8,buy,2787.26,2783.88,402.22,-406.86,-1.012,sl 2783.88,0.895
2024.11.05 08:37,549,22,7,buy,2737.61,2734.45,391.84,-397.83,-1.015,sl 2734.45,0.435
2024.11.21 08:44,686,26,14,buy,2662.34,2658.10,381.60,254.04,0.666,,0.831
2024.11.28 08:44,515,28,14,buy,2637.19,2633.54,386.90,971.28,2.510,,0.930
2024.12.09 08:38,669,22,8,buy,2643.07,2639.21,413.02,1152.70,2.791,,0.961
2024.12.19 08:36,705,31,6,buy,2611.11,2606.76,439.35,937.62,2.134,,0.811
2024.12.20 08:41,768,41,11,buy,2605.28,2600.38,465.50,27.89,0.060,,0.944
2024.12.23 08:31,465,40,1,buy,2630.12,2626.83,463.89,-470.49,-1.014,sl 2626.83,0.847
2025.01.09 08:32,335,30,2,buy,2661.37,2659.26,453.65,557.43,1.229,,0.964
2025.01.10 08:34,298,33,4,buy,2676.64,2674.37,467.62,-475.34,-1.017,sl 2674.37,0.903
2025.01.20 08:43,620,29,13,buy,2710.08,2706.68,455.60,-463.36,-1.017,sl 2706.68,0.866
2025.02.06 08:31,468,29,1,buy,2870.90,2867.70,444.80,-450.38,-1.013,sl 2867.70,0.816
2025.02.10 08:33,908,23,3,buy,2885.35,2880.56,431.10,1291.45,2.996,tp 2899.72,0.975
2025.02.14 08:32,684,23,2,buy,2933.70,2930.07,464.64,563.06,1.212,,0.958
2025.02.27 08:33,799,26,3,buy,2897.17,2892.60,479.85,-486.21,-1.013,sl 2892.60,0.827
2025.03.07 08:32,475,32,2,buy,2913.16,2910.08,465.08,1399.64,3.009,tp 2922.40,0.794
2025.03.10 09:36,629,22,6,buy,2913.60,2910.06,502.68,-508.47,-1.012,sl 2910.06,0.835
2025.03.11 09:34,644,24,4,buy,2901.38,2895.82,489.28,762.90,1.559,,0.826
2025.03.17 09:39,718,22,9,buy,2990.76,2986.65,509.64,-517.31,-1.015,sl 2986.65,0.961
2025.03.21 09:35,1087,24,5,buy,3033.29,3027.19,494.10,-499.97,-1.012,sl 3027.19,0.880
2025.03.24 09:37,565,25,7,buy,3023.29,3020.13,483.48,683.55,1.414,,0.857
2025.03.28 09:33,692,22,3,buy,3083.35,3079.35,500.00,-506.64,-1.013,sl 3079.35,0.860
2025.04.08 09:35,1398,27,5,buy,3013.59,3006.39,489.60,-493.82,-1.009,sl 3006.39,0.877
2025.04.09 09:35,2099,22,5,buy,3034.24,3022.53,480.11,560.78,1.168,,0.828
2025.04.15 09:38,695,21,8,buy,3228.03,3224.35,489.44,-502.10,-1.026,sl 3224.35,0.865
2025.04.16 09:34,644,25,4,buy,3293.38,3289.37,477.19,-486.24,-1.019,sl 3289.37,0.629
2025.04.21 09:38,1130,23,8,buy,3391.22,3385.31,460.98,-465.46,-1.010,sl 3385.31,0.873
2025.04.29 09:32,1400,21,2,buy,3323.00,3314.89,454.16,-457.32,-1.007,sl 3314.89,0.953
2025.05.05 09:43,800,21,13,buy,3262.92,3258.01,441.90,1321.58,2.991,tp 3277.65,0.661
2025.05.15 09:32,2091,23,2,buy,3142.50,3131.27,471.66,-473.92,-1.005,sl 3131.27,0.931
2025.05.21 09:42,1914,25,12,buy,3319.83,3309.95,464.36,-475.47,-1.024,sl 3309.95,0.957
2025.06.02 09:31,2154,23,1,buy,3338.44,3327.21,449.20,283.33,0.631,,0.976
2025.06.04 09:31,747,23,1,buy,3355.76,3351.66,455.10,816.18,1.793,,1.000
2025.06.05 09:31,769,23,1,buy,3369.51,3364.97,476.70,-481.65,-1.010,sl 3364.97,0.986
2025.06.10 09:31,1663,27,1,buy,3326.50,3317.76,463.22,87.64,0.189,,0.989
2025.06.13 09:40,969,28,10,buy,3427.98,3422.69,465.52,-485.58,-1.043,sl 3422.69,0.766
2025.06.30 09:34,542,25,4,buy,3292.99,3288.94,453.60,-458.76,-1.011,sl 3288.94,0.814
2025.07.14 09:40,557,21,10,buy,3361.57,3358.51,443.70,1325.72,2.988,tp 3370.75,0.756
2025.07.18 09:31,729,23,1,buy,3339.37,3335.43,476.74,1426.97,2.993,tp 3351.19,0.981
2025.07.21 09:33,516,22,3,buy,3370.38,3367.53,513.00,-521.49,-1.017,sl 3367.53,0.940
2025.07.31 09:35,925,25,5,buy,3304.70,3299.30,502.20,-510.22,-1.016,sl 3299.30,0.781
2025.08.06 09:35,728,28,5,buy,3378.38,3374.28,487.90,-493.52,-1.012,sl 3374.28,0.893
2025.08.07 09:38,915,21,8,buy,3381.04,3376.19,475.30,1424.19,2.996,tp 3395.59,0.955
2025.08.28 09:37,496,21,7,buy,3393.05,3390.04,511.70,1003.42,1.961,,0.512
2025.09.01 09:33,1163,25,3,buy,3486.47,3480.38,535.92,-541.09,-1.010,sl 3480.38,0.936
2025.09.03 09:34,817,21,4,buy,3536.46,3530.95,523.45,-528.15,-1.009,sl 3530.95,0.786
2025.09.04 09:31,1469,28,1,buy,3540.56,3531.56,513.00,-100.86,-0.197,,0.899
2025.09.08 09:31,1298,23,1,buy,3594.75,3587.90,506.90,1525.11,3.009,tp 3615.30,0.996
2025.09.11 09:36,1144,22,6,buy,3635.01,3628.52,545.16,-552.79,-1.014,sl 3628.52,0.923
2025.09.16 09:36,667,25,6,buy,3687.22,3683.53,531.36,1223.75,2.303,,0.754
2025.09.22 09:35,1088,28,5,buy,3709.16,3700.95,558.28,900.18,1.612,,0.982
2025.09.29 09:44,1702,19,14,buy,3819.48,3809.82,579.60,-584.60,-1.009,sl 3809.82,0.669
2025.10.15 09:44,934,20,14,buy,4194.14,4188.97,568.70,1708.43,3.004,tp 4209.65,0.625
2025.10.21 09:42,1596,22,12,buy,4333.98,4325.15,609.27,-624.49,-1.025,sl 4325.15,0.434
2025.10.22 09:32,1759,26,2,buy,4147.76,4136.52,595.72,-603.56,-1.013,sl 4136.52,0.812
2025.10.29 09:33,2002,19,3,buy,3974.32,3963.85,575.85,1727.23,2.999,tp 4005.73,0.837
2025.11.07 08:33,764,23,3,buy,4000.66,3996.12,621.98,1184.22,1.904,,0.785
2025.11.10 08:32,1884,19,2,buy,4074.46,4064.25,653.44,254.90,0.390,,0.958
2025.11.12 08:35,1716,29,5,buy,4116.50,4107.38,656.64,669.77,1.020,,0.935
2025.11.17 08:33,1683,27,3,buy,4069.11,4058.03,675.88,856.62,1.267,,0.791
2025.11.24 08:34,1495,20,4,buy,4056.69,4048.81,701.32,1125.23,1.604,,0.763
2025.11.27 08:35,1204,22,5,buy,4157.24,4150.77,724.64,-734.51,-1.014,sl 4150.77,0.996
2025.11.28 08:36,406,23,6,buy,4185.97,4183.71,707.38,-725.72,-1.026,sl 4183.71,0.810
2025.12.01 08:31,1618,23,1,buy,4234.42,4225.74,685.72,1262.47,1.841,,0.857
2025.12.11 08:32,1034,23,2,buy,4215.06,4209.37,722.63,127.12,0.176,,0.914
2025.12.12 08:37,749,23,7,buy,4282.37,4277.82,723.45,2167.16,2.996,tp 4296.02,0.941
2025.12.16 08:35,1864,24,5,buy,4290.82,4280.65,783.09,-790.79,-1.010,sl 4280.65,0.840
2026.01.08 08:32,1362,31,2,buy,4431.04,4422.48,761.84,-768.25,-1.008,sl 4422.48,0.769
2026.01.09 08:31,912,35,1,buy,4474.79,4468.90,742.14,-772.71,-1.041,sl 4468.90,1.000
2026.01.19 08:33,1051,35,3,buy,4674.66,4668.90,720.00,-753.18,-1.046,sl 4668.90,0.578
2026.01.26 08:38,2911,33,8,buy,5082.54,5067.55,704.53,665.93,0.945,,0.761
2026.01.27 08:43,2758,32,13,buy,5088.49,5073.69,725.20,-731.63,-1.009,sl 5073.69,0.810
2026.02.03 08:35,6175,47,5,buy,4876.13,4844.00,706.86,466.22,0.660,,0.941
2026.02.16 08:39,1144,46,9,buy,4996.21,4988.87,711.98,1699.44,2.387,,0.861
2026.02.17 08:34,4423,46,4,buy,4904.51,4880.01,759.50,454.81,0.599,,0.831
2026.02.19 08:32,1346,44,2,buy,5003.98,4995.48,765.00,107.10,0.140,,0.938
2026.03.12 09:32,1634,63,2,buy,5160.50,5149.25,765.00,1582.19,2.068,,0.966
2026.03.18 09:33,2317,63,3,buy,5011.26,4998.95,812.46,-830.29,-1.022,sl 4998.95,0.932
2026.03.30 09:36,3196,66,6,buy,4540.69,4519.06,778.68,-783.12,-1.006,sl 4519.06,0.789
2026.04.07 09:43,2586,54,13,buy,4651.67,4636.00,767.83,948.38,1.235,,0.688
2026.04.13 09:31,1391,55,1,buy,4732.53,4724.82,794.13,-804.04,-1.012,sl 4724.82,0.978
2026.04.14 09:45,1170,55,15,buy,4770.08,4763.67,769.20,2316.37,3.011,tp 4789.31,0.833
2026.04.30 09:31,1728,57,1,buy,4572.58,4562.25,826.40,2487.66,3.010,tp 4603.57,0.911
2026.05.06 09:32,2201,47,2,buy,4668.22,4655.53,888.30,2691.80,3.030,tp 4706.29,0.976
2026.05.07 09:31,2295,50,1,buy,4718.45,4706.18,957.06,1172.64,1.225,,0.981
2026.06.02 09:31,1777,44,1,buy,4535.50,4524.94,992.64,-1009.88,-1.017,sl 4524.94,0.956
2026.06.05 09:37,1943,41,7,buy,4449.85,4438.44,958.44,1098.52,1.146,,0.706
2026.06.22 09:45,1144,44,15,buy,4202.52,4194.96,990.36,-1013.78,-1.024,sl 4194.96,0.639
2026.06.26 09:33,1899,49,3,buy,4025.65,4015.14,966.92,2057.44,2.128,,0.975
2026.06.30 09:31,3815,42,1,buy,4014.29,3994.07,1011.00,91.18,0.090,,0.968
2026.07.07 09:41,1294,48,11,buy,4131.78,4122.97,1021.96,-1030.99,-1.009,sl 4122.97,0.782
2026.07.09 09:33,3837,42,3,buy,4104.32,4083.84,983.04,156.12,0.159,,0.977
2026.07.17 09:34,2759,37,4,buy,4007.20,3992.08,997.92,-1005.57,-1.008,sl 3992.08,0.920
2026.07.21 09:38,1978,45,8,buy,4074.77,4064.43,971.96,-981.07,-1.009,sl 4064.43,0.897
2026.07.27 09:36,1209,45,6,buy,4097.76,4090.33,943.61,-952.16,-1.009,sl 4090.33,0.963
2026.07.28 09:32,1403,44,2,buy,4049.46,4041.79,920.40,-933.20,-1.014,sl 4041.79,0.905
2026.07.29 09:34,1327,40,4,buy,4043.95,4036.25,900.90,-909.86,-1.010,sl 4036.25,0.842
2026.08.05 09:36,3447,45,6,buy,4175.82,4156.91,869.86,-884.50,-1.017,sl 4156.91,0.838
2026.08.07 09:38,2516,43,8,buy,4292.86,4278.50,861.60,785.39,0.912,,0.685
2026.08.10 09:44,2044,45,14,buy,4354.58,4341.77,871.08,-877.94,-1.008,sl 4341.77,0.811
2026.08.21 09:33,2904,37,3,buy,4559.71,4543.54,857.01,1250.06,1.459,,0.908
2026.08.28 09:32,1392,41,2,buy,4585.85,4578.44,881.79,2641.28,2.995,tp 4608.08,0.961
