entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2026.05.27 03:23,853,48,8,sell,4516.81,4521.39,522.12,-279.67,-0.536,sl 4519.10,0.442
2026.05.28 03:19,798,49,4,buy,4453.33,4448.36,511.91,-523.48,-1.023,sl 4448.36,0.014
2026.06.02 03:22,847,49,7,buy,4488.99,4480.80,499.59,-256.99,-0.514,sl 4484.89,0.532
2026.06.03 03:22,598,49,7,buy,4482.30,4476.70,492.80,1251.99,2.541,tp 4496.30,0.361
2026.06.04 03:16,1217,50,1,sell,4451.48,4459.06,523.02,-268.57,-0.513,sl 4455.27,0.965
2026.06.08 03:19,604,43,4,buy,4347.19,4343.71,518.52,-277.26,-0.535,sl 4345.45,0.482
2026.06.10 03:20,999,49,5,buy,4227.82,4221.41,512.80,-551.93,-1.076,sl 4221.41,0.856
2026.06.11 03:17,2349,52,2,buy,4059.76,4047.66,496.10,1255.54,2.531,tp 4090.01,0.691
2026.06.15 03:17,765,54,2,buy,4303.66,4297.01,532.00,-295.22,-0.555,sl 4300.33,0.868
2026.06.16 03:17,499,49,2,sell,4312.83,4315.61,522.64,-272.68,-0.522,sl 4314.22,0.940
2026.06.17 03:17,1148,52,2,buy,4341.29,4334.13,515.52,-531.41,-1.031,sl 4334.13,0.791
2026.06.18 03:22,2262,49,7,buy,4300.50,4287.73,498.03,693.41,1.392,,0.922
2026.06.22 03:16,2247,48,1,buy,4163.10,4151.09,516.43,1299.96,2.517,tp 4193.13,0.935
2026.06.25 03:16,1239,54,1,sell,4003.61,4009.98,554.19,1439.33,2.597,tp 3987.69,0.877
2026.06.29 03:24,1097,54,9,sell,4051.50,4059.16,589.82,-604.20,-1.024,sl 4059.16,0.544
2026.07.01 03:20,429,54,5,sell,4002.28,4007.43,571.65,1468.98,2.570,tp 3989.41,0.301
2026.07.02 03:25,1533,54,10,buy,4046.87,4038.21,606.20,-612.96,-1.011,sl 4038.21,0.924
2026.07.07 03:18,555,50,3,sell,4152.00,4155.43,593.39,-605.18,-1.020,sl 4155.43,0.416
2026.07.08 03:24,704,53,9,buy,4105.14,4100.30,580.80,1461.89,2.517,tp 4117.24,0.450
2026.07.09 03:16,1121,53,1,buy,4088.22,4081.73,616.55,-674.23,-1.094,sl 4081.73,1.000
2026.07.13 03:19,1011,40,4,sell,4080.26,4085.86,599.20,1503.66,2.509,tp 4066.26,0.412
2026.07.15 03:27,505,46,12,buy,4057.08,4053.43,635.10,-667.60,-1.051,sl 4053.43,0.046
2026.07.16 03:24,463,49,9,buy,4060.40,4057.02,618.54,-645.41,-1.043,sl 4057.02,0.326
2026.07.20 03:20,1613,48,5,buy,4000.33,3990.63,601.40,211.04,0.351,,0.825
2026.07.21 03:20,885,50,5,buy,4016.00,4008.09,609.07,733.33,1.204,,0.769
2026.07.22 03:16,1595,50,1,buy,4093.51,4084.61,623.00,1556.97,2.499,tp 4115.76,0.967
2026.07.27 03:28,2214,50,13,sell,4091.00,4104.91,667.68,-672.83,-1.008,sl 4104.91,0.024
2026.07.28 03:24,1208,50,9,sell,4061.42,4067.91,649.00,1689.33,2.603,tp 4045.20,0.579
2026.07.29 03:22,847,50,7,buy,4029.62,4021.66,692.52,-701.77,-1.013,sl 4021.66,0.361
2026.07.30 03:20,750,78,5,sell,4077.33,4082.67,672.84,-347.40,-0.516,sl 4080.00,0.703
2026.08.03 03:21,891,40,6,sell,4068.67,4074.37,666.90,1660.60,2.490,tp 4054.42,0.769
2026.08.05 03:19,371,50,4,buy,4075.89,4072.18,704.90,1780.85,2.526,tp 4085.17,0.361
2026.08.06 03:23,1365,50,8,buy,4281.18,4271.20,748.50,-406.49,-0.543,sl 4276.19,0.450
2026.08.11 03:23,1251,48,8,buy,4409.52,4402.44,743.40,-399.18,-0.537,sl 4405.98,0.717
2026.08.12 03:20,1292,50,5,buy,4380.01,4372.77,731.24,1507.78,2.062,,0.913
2026.08.13 03:16,929,50,1,buy,4423.74,4417.43,769.82,2129.87,2.767,tp 4439.52,0.673
2026.08.17 03:16,1141,40,1,buy,4379.89,4373.68,819.72,2057.69,2.510,tp 4395.42,0.947
2026.08.18 03:24,1067,50,9,buy,4430.76,4424.19,873.81,-473.75,-0.542,sl 4427.47,0.258
2026.08.19 03:17,1335,47,2,buy,4345.89,4338.14,860.25,-870.33,-1.012,sl 4338.14,0.856
2026.08.20 03:18,849,50,3,buy,4520.69,4514.42,840.18,-862.05,-1.026,sl 4514.42,0.688
2026.08.24 03:22,2057,50,7,sell,4618.55,4630.36,814.89,-422.60,-0.519,sl 4624.45,0.166
2026.08.26 03:21,654,47,6,sell,4650.11,4654.19,807.84,2010.68,2.489,tp 4639.91,0.966
2026.08.27 03:16,1085,50,1,sell,4614.88,4621.51,855.27,-881.67,-1.031,sl 4621.51,0.841
2026.08.31 03:16,1005,45,1,buy,4464.66,4458.27,837.09,-855.75,-1.022,sl 4458.27,0.855
2026.09.01 03:21,1164,48,6,buy,4459.89,4452.06,814.32,-822.89,-1.011,sl 4452.06,0.757
2026.09.02 03:18,1415,50,3,buy,4333.59,4323.17,791.92,-796.53,-1.006,sl 4323.17,0.842
2026.09.07 03:18,633,50,3,buy,4428.16,4424.25,774.18,-790.41,-1.021,sl 4424.25,0.603
