entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2026.06.22 03:16,2247,48,1,buy,4163.10,4151.09,552.46,1390.65,2.517,tp 4193.13,0.935
2026.06.25 03:16,1239,54,1,sell,4003.61,4009.98,586.04,1522.05,2.597,tp 3987.69,0.877
2026.06.29 03:24,1097,54,9,sell,4051.50,4059.16,620.46,-635.59,-1.024,sl 4059.16,0.544
2026.07.02 03:25,1533,54,10,buy,4046.87,4038.21,606.20,-612.96,-1.011,sl 4038.21,0.924
2026.07.09 03:16,1121,53,1,buy,4088.22,4081.73,590.59,-645.84,-1.094,sl 4081.73,1.000
2026.07.20 03:20,1613,48,5,buy,4000.33,3990.63,572.30,200.84,0.351,,0.825
2026.07.21 03:20,885,50,5,buy,4016.00,4008.09,577.43,695.23,1.204,,0.769
2026.07.22 03:16,1595,50,1,buy,4093.51,4084.61,596.30,1490.25,2.499,tp 4115.76,0.967
2026.07.28 03:24,1208,50,9,sell,4061.42,4067.91,636.02,1655.54,2.603,tp 4045.20,0.579
2026.07.30 03:20,750,78,5,sell,4077.33,4082.67,672.84,-347.40,-0.516,sl 4080.00,0.703
2026.08.03 03:21,891,40,6,sell,4068.67,4074.37,666.90,1660.60,2.490,tp 4054.42,0.769
2026.08.11 03:23,1251,48,8,buy,4409.52,4402.44,708.00,-380.17,-0.537,sl 4405.98,0.717
2026.08.12 03:20,1292,50,5,buy,4380.01,4372.77,695.04,1433.15,2.062,,0.913
2026.08.13 03:16,929,50,1,buy,4423.74,4417.43,731.96,2025.12,2.767,tp 4439.52,0.673
2026.08.17 03:16,1141,40,1,buy,4379.89,4373.68,782.46,1964.16,2.510,tp 4395.42,0.947
2026.08.19 03:17,1335,47,2,buy,4345.89,4338.14,837.00,-846.81,-1.012,sl 4338.14,0.856
2026.08.20 03:18,849,50,3,buy,4520.69,4514.42,815.10,-836.32,-1.026,sl 4514.42,0.688
2026.08.26 03:21,654,47,6,sell,4650.11,4654.19,791.52,1970.07,2.489,tp 4639.91,0.966
2026.08.27 03:16,1085,50,1,sell,4614.88,4621.51,842.01,-868.00,-1.031,sl 4621.51,0.841
2026.08.31 03:16,1005,45,1,buy,4464.66,4458.27,817.92,-836.15,-1.022,sl 4458.27,0.855
2026.09.01 03:21,1164,48,6,buy,4459.89,4452.06,798.66,-807.06,-1.011,sl 4452.06,0.757
2026.09.02 03:18,1415,50,3,buy,4333.59,4323.17,781.50,-786.05,-1.006,sl 4323.17,0.842
2026.09.07 03:18,633,50,3,buy,4428.16,4424.25,758.54,-774.44,-1.021,sl 4424.25,0.603
