entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2026.03.24 16:54,1910,63,9,buy,4377.98,4360.84,205.68,414.46,2.015,tp 4412.26,0.284
2026.03.25 16:48,1982,63,3,sell,4554.73,4566.38,209.70,-106.08,-0.506,sl 4560.56,0.778
2026.03.26 16:48,2428,67,3,buy,4458.78,4441.18,211.20,-212.78,-1.007,sl 4441.18,1.000
2026.03.30 16:51,3053,63,6,sell,4535.14,4558.35,208.89,13.19,0.063,,0.969
2026.03.31 16:51,2100,63,6,buy,4592.33,4578.66,205.05,416.03,2.029,tp 4619.67,0.926
2026.04.02 16:48,2122,54,3,buy,4620.61,4596.58,216.27,440.42,2.036,tp 4668.67,0.751
2026.04.06 16:57,1764,59,12,buy,4681.24,4670.00,224.80,-118.31,-0.526,sl 4675.62,0.241
2026.04.13 16:48,1290,55,3,sell,4723.06,4730.81,224.75,-231.31,-1.029,sl 4730.81,0.817
2026.04.15 16:51,964,55,6,buy,4827.24,4820.44,217.60,-219.76,-1.010,sl 4820.44,0.488
2026.04.16 16:48,1128,58,3,sell,4811.86,4818.09,211.82,439.37,2.074,tp 4799.40,0.676
2026.04.22 16:48,1447,58,3,buy,4758.91,4749.13,224.94,-226.47,-1.007,sl 4749.13,0.918
2026.04.23 16:54,1104,57,9,buy,4739.06,4729.91,219.60,-221.67,-1.009,sl 4729.91,0.912
2026.04.28 16:48,2069,46,3,buy,4591.87,4581.09,215.60,-216.88,-1.006,sl 4581.09,0.525
2026.04.29 16:48,2583,49,3,sell,4511.07,4526.33,213.64,-215.36,-1.008,sl 4526.33,0.953
2026.04.30 16:48,1427,50,3,sell,4618.37,4627.34,206.31,-114.64,-0.556,sl 4622.86,0.637
2026.05.05 16:54,1007,50,9,buy,4582.60,4576.58,198.66,-202.10,-1.017,sl 4576.58,0.230
2026.05.06 16:54,1888,50,9,buy,4703.54,4689.60,195.16,-99.76,-0.511,sl 4696.57,0.794
2026.05.07 16:48,1475,50,3,sell,4741.97,4750.67,191.40,-194.84,-1.018,sl 4750.67,0.657
2026.05.12 17:00,1802,50,15,sell,4679.04,4692.47,188.02,-193.56,-1.029,sl 4692.47,0.136
2026.05.13 16:51,1778,50,6,sell,4670.10,4681.78,186.88,-189.52,-1.014,sl 4681.78,0.680
2026.05.18 16:54,1489,47,9,buy,4580.18,4572.14,176.88,-178.51,-1.009,sl 4572.14,0.095
2026.05.19 16:54,3054,38,9,buy,4496.02,4480.05,175.67,-90.02,-0.512,sl 4488.04,0.367
2026.05.21 16:51,1382,43,6,buy,4503.91,4495.54,167.40,333.74,1.994,tp 4520.65,0.654
2026.05.25 16:48,406,56,3,sell,4560.06,4563.43,178.61,-184.11,-1.031,sl 4563.43,0.118
2026.05.26 16:51,1002,48,6,sell,4519.83,4526.13,176.40,-92.22,-0.523,sl 4522.98,0.395
2026.05.27 16:54,2093,44,9,buy,4428.99,4415.04,167.40,37.90,0.226,,0.700
2026.05.28 16:51,1252,44,6,buy,4431.63,4424.42,173.04,-174.76,-1.010,sl 4424.42,0.302
2026.06.01 16:54,1950,44,9,sell,4455.54,4468.67,170.69,-89.74,-0.526,sl 4462.11,0.583
2026.06.02 16:57,813,44,12,sell,4504.40,4510.24,163.52,334.24,2.044,tp 4492.72,0.739
2026.06.04 16:57,1266,44,12,sell,4501.76,4508.41,172.90,349.36,2.021,tp 4488.46,0.034
2026.06.08 16:51,1555,44,6,sell,4328.63,4338.74,181.98,-185.78,-1.021,sl 4338.74,0.663
2026.06.09 16:48,905,44,3,buy,4345.13,4329.75,184.56,-94.08,-0.510,sl 4337.44,0.550
2026.06.10 16:54,3684,44,9,buy,4181.10,4160.24,166.88,-169.02,-1.013,sl 4160.24,1.000
2026.06.11 16:48,1538,47,3,buy,4091.64,4074.67,169.70,-174.38,-1.028,sl 4074.67,0.588
2026.06.16 16:57,683,47,12,sell,4332.84,4337.03,167.60,-172.82,-1.031,sl 4337.03,0.243
2026.06.17 16:51,929,44,6,buy,4343.35,4337.14,161.46,-165.90,-1.027,sl 4337.14,0.985
2026.06.18 16:48,1369,44,3,sell,4254.53,4269.74,152.10,99.10,0.652,,0.898
2026.06.22 16:48,1155,44,3,buy,4198.81,4188.62,163.04,-83.18,-0.510,sl 4193.72,0.696
2026.06.23 16:51,1865,44,6,buy,4133.43,4119.34,154.99,-79.51,-0.513,sl 4126.39,0.877
2026.06.24 16:51,4373,49,6,buy,4022.96,3996.01,161.70,-81.28,-0.503,sl 4009.49,0.940
2026.06.25 16:48,1752,49,3,sell,4009.19,4019.64,156.75,-80.79,-0.515,sl 4014.42,0.957
2026.06.29 16:54,1053,46,9,sell,4033.25,4039.15,153.40,310.28,2.023,tp 4021.45,0.574
2026.06.30 16:54,1433,49,9,buy,4031.86,4020.25,162.54,324.84,1.999,tp 4055.08,0.828
2026.07.02 16:51,2822,49,6,buy,4141.66,4124.02,176.40,-179.38,-1.017,sl 4124.02,0.869
2026.07.06 17:00,848,45,15,sell,4140.55,4146.06,165.30,-170.94,-1.034,sl 4146.06,0.138
2026.07.07 16:57,1682,48,12,sell,4161.78,4171.88,161.60,238.59,1.476,,0.174
2026.07.09 16:57,979,42,12,sell,4118.71,4124.48,167.33,-169.30,-1.012,sl 4124.48,0.211
2026.07.13 16:51,1239,45,6,sell,4048.88,4057.60,165.68,330.66,1.996,tp 4031.44,0.730
2026.07.20 17:00,913,44,15,sell,4005.49,4012.66,172.08,-92.06,-0.535,sl 4009.08,0.473
2026.07.22 16:57,1439,45,12,buy,4147.29,4139.42,165.27,329.32,1.993,tp 4163.03,0.721
2026.07.23 16:48,1188,44,3,sell,4054.55,4061.36,177.06,-91.18,-0.515,sl 4057.96,0.936
2026.07.27 16:57,1359,45,12,sell,4075.29,4082.19,172.50,-92.17,-0.534,sl 4078.74,0.180
2026.07.29 16:54,770,45,9,sell,4009.55,4013.90,174.00,356.56,2.049,tp 4000.85,0.545
2026.07.30 16:54,2383,45,9,buy,4100.71,4086.76,181.35,-95.25,-0.525,sl 4093.74,0.585
2026.08.05 16:51,1192,45,6,sell,4190.75,4198.49,178.02,-183.28,-1.030,sl 4198.49,0.576
2026.08.10 16:48,984,45,3,sell,4329.17,4334.82,175.15,349.04,1.993,tp 4317.87,0.921
2026.08.12 16:48,1227,42,3,buy,4423.99,4414.50,180.31,-95.23,-0.528,sl 4419.25,0.661
2026.08.13 16:54,1457,38,9,sell,4371.79,4382.38,180.03,-91.65,-0.509,sl 4377.09,0.686
2026.08.17 16:51,714,45,6,buy,4397.09,4388.26,176.60,352.36,1.995,tp 4414.75,0.127
2026.08.25 16:48,1419,45,3,sell,4605.88,4616.29,187.38,-196.82,-1.050,sl 4616.29,0.755
2026.08.26 16:51,1262,45,6,buy,4624.62,4616.53,177.98,-91.84,-0.516,sl 4620.58,0.734
2026.08.31 16:48,1527,45,3,sell,4431.35,4439.50,179.30,-95.30,-0.532,sl 4435.43,0.893
2026.09.01 17:00,2102,67,15,buy,4365.31,4351.63,177.84,-90.24,-0.507,sl 4358.47,0.980
2026.09.02 17:00,2246,42,15,buy,4385.66,4368.15,175.10,-88.52,-0.506,sl 4376.91,0.939
2026.09.03 16:48,1419,44,3,sell,4460.24,4475.13,178.68,-179.43,-1.004,sl 4475.13,0.865
