entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2024.02.28 02:23,101,12,8,buy,2030.60,2029.63,190.12,-99.66,-0.524,sl 2030.12,0.505
2024.03.05 02:26,154,13,11,sell,2114.19,2115.05,188.34,-199.20,-1.058,sl 2115.05,0.500
2024.03.11 03:17,228,13,2,buy,2181.89,2180.53,184.96,365.76,1.978,tp 2184.61,0.531
2024.03.12 03:28,121,19,13,sell,2182.65,2183.89,192.20,381.21,1.983,tp 2180.17,0.727
2024.03.14 03:17,167,12,2,sell,2174.17,2175.04,199.23,-206.21,-1.035,sl 2175.04,0.874
2024.03.20 03:25,87,12,10,sell,2155.86,2156.78,195.04,-112.40,-0.576,sl 2156.32,1.000
2024.03.25 03:16,240,13,1,sell,2166.96,2168.20,193.44,389.95,2.016,tp 2164.48,0.762
2024.03.27 03:16,160,12,1,sell,2178.47,2179.41,201.16,-109.24,-0.543,sl 2178.94,0.950
2024.04.08 03:16,374,19,1,sell,2307.26,2310.10,198.80,-102.36,-0.515,sl 2308.68,1.000
2024.04.10 03:17,228,12,2,sell,2353.19,2354.43,197.16,392.26,1.990,tp 2350.71,0.820
2024.04.16 03:18,173,19,3,buy,2382.38,2381.03,205.20,406.85,1.983,tp 2385.08,0.636
2024.04.23 03:16,188,22,1,sell,2331.79,2332.84,213.15,-231.96,-1.088,sl 2332.84,0.973
2024.04.25 03:18,223,17,3,buy,2318.18,2316.58,208.00,-212.22,-1.020,sl 2316.58,0.673
2024.05.02 03:26,193,21,11,sell,2323.53,2324.55,204.00,-210.50,-1.032,sl 2324.55,0.627
2024.05.06 03:16,202,22,1,sell,2292.56,2294.29,198.95,-203.80,-1.024,sl 2294.29,0.589
2024.05.07 03:17,151,14,2,buy,2328.07,2326.29,195.80,-203.78,-1.041,sl 2326.29,0.735
2024.05.08 03:27,144,22,12,sell,2314.42,2315.54,191.52,-200.48,-1.047,sl 2315.54,0.500
2024.05.13 03:16,206,15,1,buy,2362.54,2360.85,187.59,-96.92,-0.517,sl 2361.70,0.942
2024.05.14 03:17,130,15,2,buy,2339.44,2338.38,185.50,-192.98,-1.040,sl 2338.38,0.915
2024.05.16 03:21,271,20,6,buy,2393.84,2391.63,181.22,-93.76,-0.517,sl 2392.74,0.849
2024.05.21 03:17,193,19,2,buy,2427.30,2426.12,179.36,-187.56,-1.046,sl 2426.12,0.544
2024.05.28 03:22,143,20,7,buy,2353.45,2352.40,176.40,-183.62,-1.041,sl 2352.40,0.678
2024.05.30 03:26,240,21,11,sell,2335.99,2337.18,172.55,-177.29,-1.027,sl 2337.18,0.733
2024.06.04 03:23,110,18,8,buy,2351.89,2350.80,168.95,-177.15,-1.049,sl 2350.80,0.636
2024.06.10 03:17,363,21,2,sell,2295.38,2297.93,165.75,-85.28,-0.515,sl 2296.66,0.904
2024.06.17 03:17,342,29,2,sell,2325.33,2327.18,162.80,-165.66,-1.018,sl 2327.18,0.678
2024.06.19 03:16,139,20,1,buy,2329.91,2328.96,160.55,-167.76,-1.045,sl 2328.96,0.827
2024.06.24 03:27,212,18,12,sell,2318.66,2319.83,156.78,-163.81,-1.045,sl 2319.83,0.877
2024.06.25 03:17,143,23,2,sell,2329.23,2330.18,153.90,-160.80,-1.045,sl 2330.18,1.000
2024.06.27 03:24,163,24,9,buy,2299.94,2298.91,150.38,-160.92,-1.070,sl 2298.91,0.982
2024.07.03 03:24,150,23,9,buy,2332.26,2331.00,147.42,-152.41,-1.034,sl 2331.00,0.820
2024.07.08 03:16,160,18,1,buy,2386.37,2385.30,144.45,-77.41,-0.536,sl 2385.84,0.725
2024.07.15 03:27,183,24,12,sell,2406.68,2407.88,142.80,-146.81,-1.028,sl 2407.88,0.710
2024.07.22 03:17,313,24,2,sell,2408.13,2410.05,140.16,-73.27,-0.523,sl 2409.09,0.728
2024.07.30 03:17,229,21,2,sell,2380.72,2382.00,138.24,-141.84,-1.026,sl 2382.00,0.865
2024.08.05 03:17,1077,24,2,sell,2426.00,2435.64,134.96,-68.38,-0.507,sl 2430.82,0.519
2024.08.06 03:20,526,18,5,buy,2410.35,2407.21,135.02,269.87,1.999,tp 2416.63,0.941
2024.08.08 03:22,200,20,7,buy,2385.61,2384.24,139.74,277.09,1.983,tp 2388.35,0.570
2024.08.12 03:16,187,18,1,buy,2428.94,2427.84,145.20,-153.64,-1.058,sl 2427.84,0.882
2024.08.15 03:23,186,21,8,sell,2448.53,2449.57,141.44,-147.46,-1.043,sl 2449.57,0.538
2024.08.21 03:28,128,18,13,buy,2514.51,2513.18,138.32,-72.30,-0.523,sl 2513.85,0.578
2024.08.22 03:17,211,18,2,sell,2511.33,2512.47,137.94,-142.20,-1.031,sl 2512.47,0.938
2024.08.29 03:16,253,22,1,buy,2511.24,2509.19,135.30,96.02,0.710,,0.988
2024.09.10 03:24,148,23,9,sell,2505.61,2506.69,136.08,-72.46,-0.532,sl 2506.15,0.736
2024.09.16 03:28,280,23,13,buy,2581.97,2580.24,134.94,-138.54,-1.027,sl 2580.24,0.921
2024.09.18 03:16,225,21,1,sell,2572.47,2573.66,132.09,-70.60,-0.534,sl 2573.07,0.822
2024.09.19 03:28,225,18,13,sell,2557.05,2558.37,130.68,-134.22,-1.027,sl 2558.37,0.511
2024.09.30 03:27,292,18,12,sell,2663.00,2664.49,128.14,-67.70,-0.528,sl 2663.75,0.531
2024.10.03 03:17,361,19,2,sell,2658.90,2661.03,127.80,147.16,1.151,,0.975
2024.10.07 03:30,206,19,15,buy,2651.13,2649.47,129.48,-136.28,-1.053,sl 2649.47,0.544
2024.10.10 03:17,233,23,2,sell,2605.94,2607.58,126.28,-129.09,-1.022,sl 2607.58,0.833
2024.10.15 03:17,159,20,2,sell,2648.01,2649.31,124.80,-129.32,-1.036,sl 2649.31,0.987
2024.10.17 03:28,159,19,13,buy,2675.97,2674.82,121.90,239.82,1.967,tp 2678.27,0.830
2024.10.21 03:22,212,20,7,sell,2721.77,2723.35,126.40,-131.85,-1.043,sl 2723.35,0.868
2024.10.22 03:25,288,23,10,buy,2724.02,2722.07,124.80,247.80,1.986,tp 2727.92,0.656
2024.10.23 03:29,117,24,14,sell,2745.08,2746.43,129.60,-134.25,-1.036,sl 2746.43,0.538
2024.10.31 03:16,203,25,1,buy,2787.50,2785.69,126.70,-66.44,-0.524,sl 2786.60,0.985
2024.11.06 02:22,378,35,7,sell,2741.12,2743.65,123.97,247.53,1.997,tp 2736.06,0.770
2024.11.07 02:22,235,32,7,sell,2661.55,2662.85,130.00,-136.72,-1.052,sl 2662.85,0.685
2024.11.11 02:16,278,23,1,sell,2682.99,2684.66,126.92,-129.78,-1.023,sl 2684.66,0.939
2024.11.13 02:21,113,24,6,buy,2599.63,2598.57,125.08,-130.56,-1.044,sl 2598.57,0.628
2024.11.14 02:18,207,25,3,buy,2574.09,2571.88,121.55,-125.73,-1.034,sl 2571.88,0.961
2024.11.18 02:27,276,26,12,sell,2570.08,2571.87,119.93,-123.02,-1.026,sl 2571.87,0.500
2024.11.20 02:22,196,25,7,buy,2636.87,2635.61,117.18,231.85,1.979,tp 2639.39,0.867
2024.11.27 02:16,197,24,1,sell,2630.53,2632.06,122.40,242.66,1.983,tp 2627.47,1.000
2024.11.28 02:24,107,28,9,sell,2635.17,2636.66,126.65,-134.89,-1.065,sl 2636.66,1.000
2024.12.02 02:16,292,25,1,sell,2644.63,2646.15,123.12,244.86,1.989,tp 2641.59,0.986
2024.12.03 02:19,221,32,4,buy,2643.57,2641.76,128.51,-133.97,-1.042,sl 2641.76,0.729
2024.12.09 02:25,597,27,10,sell,2633.86,2637.05,127.60,-65.48,-0.513,sl 2635.46,0.595
2024.12.12 02:27,226,40,12,buy,2721.46,2719.83,125.51,248.08,1.977,tp 2724.72,0.889
2024.12.24 02:21,101,48,6,sell,2614.29,2615.64,129.60,-133.12,-1.027,sl 2615.64,0.782
2024.12.30 02:17,160,48,2,sell,2623.06,2624.38,126.72,-131.20,-1.035,sl 2624.38,0.556
2025.01.02 02:23,342,40,8,buy,2626.51,2624.23,125.40,-127.97,-1.020,sl 2624.23,0.871
2025.01.06 02:23,273,32,8,sell,2638.97,2640.28,121.83,-127.13,-1.044,sl 2640.28,0.930
2025.01.07 02:22,114,31,7,sell,2633.18,2634.49,119.21,-122.57,-1.028,sl 2634.49,0.658
2025.01.08 02:17,143,41,2,buy,2650.38,2649.22,117.16,-63.33,-0.541,sl 2649.80,0.650
2025.01.09 02:23,234,31,8,sell,2660.20,2661.55,116.10,-61.68,-0.531,sl 2660.88,0.983
2025.01.22 02:18,160,30,3,sell,2743.38,2744.51,114.13,-123.06,-1.078,sl 2744.51,0.600
2025.01.29 02:27,86,30,12,buy,2763.78,2762.56,112.24,5.64,0.050,,0.547
2025.02.11 02:22,240,24,7,buy,2919.11,2917.57,112.42,-116.13,-1.033,sl 2917.57,0.842
2025.02.13 02:20,366,24,5,buy,2908.48,2906.33,109.65,-112.24,-1.024,sl 2906.33,0.921
2025.02.17 02:22,849,26,7,buy,2888.06,2883.40,107.18,-118.45,-1.105,sl 2883.40,0.767
2025.02.19 02:25,167,23,10,sell,2932.21,2933.42,105.27,-109.72,-1.042,sl 2933.42,0.958
2025.02.24 02:19,188,27,4,sell,2935.79,2937.01,102.48,-56.38,-0.550,sl 2936.40,0.777
2025.02.25 02:17,314,23,2,sell,2949.08,2950.92,101.20,-103.48,-1.023,sl 2950.92,0.959
2025.02.26 02:16,596,29,1,buy,2926.15,2921.51,97.44,-50.63,-0.520,sl 2923.83,0.978
2025.03.04 02:16,288,33,1,buy,2893.55,2891.76,98.45,-106.72,-1.084,sl 2891.76,0.997
2025.03.05 02:20,290,28,5,buy,2915.53,2913.58,95.55,-51.49,-0.539,sl 2914.56,0.686
2025.03.06 02:16,174,33,1,buy,2920.10,2918.47,96.17,-103.90,-1.080,sl 2918.47,0.891
2025.03.10 03:26,329,26,11,sell,2914.56,2916.30,93.96,-50.26,-0.535,sl 2915.43,0.553
2025.03.11 03:16,315,29,1,buy,2888.01,2885.79,93.24,-95.78,-1.027,sl 2885.79,0.914
2025.03.13 03:23,111,28,8,buy,2939.39,2938.12,90.17,-93.09,-1.032,sl 2938.12,0.514
2025.03.17 03:16,235,26,1,sell,2988.07,2989.38,89.08,-48.40,-0.543,sl 2988.73,1.000
2025.03.24 03:21,234,29,6,sell,3022.93,3024.30,87.68,176.50,2.013,tp 3020.19,0.598
2025.03.25 03:22,247,27,7,buy,3011.96,3010.26,91.80,-48.18,-0.525,sl 3011.11,0.895
2025.04.01 03:19,422,26,4,buy,3125.21,3122.29,90.52,181.23,2.002,tp 3131.05,0.649
2025.04.03 03:18,1553,25,3,sell,3148.96,3157.04,96.96,-49.12,-0.507,sl 3153.00,0.927
2025.04.08 03:24,669,27,9,buy,2988.02,2983.70,90.72,-46.45,-0.512,sl 2985.86,0.729
2025.04.10 03:20,708,31,5,buy,3089.92,3084.66,89.42,178.10,1.992,tp 3100.44,0.811
2025.04.14 03:21,406,24,6,buy,3225.20,3222.82,95.20,-50.60,-0.532,sl 3224.01,0.507
2025.04.15 03:16,337,29,1,buy,3214.52,3212.45,95.22,-97.29,-1.022,sl 3212.45,0.964
2025.04.23 03:17,834,27,2,buy,3344.14,3338.83,90.27,-91.24,-1.011,sl 3338.83,1.000
2025.04.24 03:18,814,26,3,buy,3322.54,3317.43,91.98,184.02,2.001,tp 3332.76,0.999
2025.05.06 03:18,223,27,3,sell,3331.19,3333.13,95.06,188.33,1.981,tp 3327.31,0.556
2025.05.07 03:17,998,24,2,sell,3390.19,3396.41,99.52,198.76,1.997,tp 3377.75,0.916
2025.05.08 03:16,481,31,1,buy,3379.45,3376.20,100.75,200.66,1.992,tp 3385.95,0.971
2025.05.14 03:20,1075,29,5,sell,3243.03,3249.15,104.04,-105.50,-1.014,sl 3249.15,0.871
2025.05.19 03:18,1432,32,3,buy,3249.97,3240.62,102.85,-103.68,-1.008,sl 3240.62,0.838
2025.05.20 03:17,370,29,2,sell,3219.42,3222.18,102.12,-52.72,-0.516,sl 3220.80,0.981
2025.05.21 03:28,738,26,13,buy,3296.77,3292.60,100.08,200.49,2.003,tp 3305.11,0.760
2025.05.26 03:16,1081,32,1,sell,3334.48,3340.69,105.57,-107.39,-1.017,sl 3340.69,0.850
2025.05.28 03:17,235,23,2,buy,3312.13,3310.45,102.48,-107.74,-1.051,sl 3310.45,0.813
2025.06.03 03:18,821,27,3,sell,3379.79,3384.48,98.49,196.61,1.996,tp 3370.41,0.800
2025.06.05 03:16,431,31,1,buy,3379.56,3376.55,105.35,-56.61,-0.537,sl 3378.06,0.879
2025.06.09 03:16,775,33,1,sell,3309.01,3314.68,102.06,-52.32,-0.513,sl 3311.85,0.879
2025.06.11 03:17,536,34,2,buy,3331.43,3327.61,103.14,28.98,0.281,,0.629
2025.06.12 03:28,496,32,13,buy,3369.12,3364.62,103.50,-107.34,-1.037,sl 3364.62,0.575
2025.06.16 03:18,875,29,3,buy,3446.86,3441.44,102.98,-52.79,-0.513,sl 3444.15,0.957
2025.06.18 03:17,548,30,2,sell,3383.07,3386.04,100.98,-102.60,-1.016,sl 3386.04,0.932
2025.06.19 03:22,440,36,7,buy,3379.27,3376.87,98.40,-51.14,-0.520,sl 3378.07,0.780
2025.06.23 03:19,680,30,4,sell,3366.05,3370.06,96.24,-49.62,-0.516,sl 3368.06,0.778
2025.06.24 03:17,1194,27,2,buy,3346.01,3339.05,97.44,-49.66,-0.510,sl 3342.53,0.986
2025.06.25 03:22,343,36,7,buy,3328.07,3325.25,95.88,-50.20,-0.524,sl 3326.66,0.837
2025.06.30 03:19,522,25,4,buy,3268.83,3265.62,93.09,-94.41,-1.014,sl 3265.62,0.952
2025.07.14 03:22,362,24,7,buy,3368.82,3366.56,92.66,-49.50,-0.534,sl 3367.69,0.909
2025.07.15 03:16,224,30,1,buy,3347.63,3345.83,90.00,-49.34,-0.548,sl 3346.73,0.857
2025.07.17 03:17,426,26,2,sell,3342.93,3345.14,90.61,-92.94,-1.026,sl 3345.14,0.763
2025.07.21 03:16,278,30,1,buy,3350.87,3349.00,87.89,174.05,1.980,tp 3354.61,0.953
2025.07.23 03:16,680,32,1,buy,3434.39,3430.50,93.36,-47.72,-0.511,sl 3432.45,0.825
2025.07.24 03:29,404,32,14,sell,3388.84,3391.12,91.20,-93.10,-1.021,sl 3391.12,0.733
2025.07.28 03:20,274,28,5,sell,3332.57,3334.54,88.65,-47.10,-0.531,sl 3333.56,0.825
2025.07.29 03:24,679,30,9,sell,3308.93,3312.35,88.92,-90.38,-1.016,sl 3312.35,0.705
2025.08.04 03:18,619,24,3,sell,3355.70,3359.13,85.75,170.32,1.986,tp 3348.84,0.976
2025.08.06 03:16,206,26,1,buy,3383.88,3382.50,89.70,-49.88,-0.556,sl 3383.19,0.680
2025.08.07 03:17,545,32,2,buy,3371.33,3367.92,88.66,176.10,1.986,tp 3378.15,0.848
2025.08.12 03:16,393,30,1,buy,3353.25,3349.29,91.08,-47.54,-0.522,sl 3351.27,0.980
2025.08.13 03:19,470,25,4,sell,3345.04,3348.33,92.12,-47.80,-0.519,sl 3346.69,0.634
2025.08.14 03:16,579,29,1,buy,3368.84,3365.58,91.28,-46.96,-0.514,sl 3367.21,0.900
2025.08.18 03:17,832,27,2,buy,3335.46,3330.87,87.21,173.54,1.990,tp 3344.64,0.977
2025.08.19 03:16,1168,31,1,buy,3338.45,3331.84,92.54,-93.34,-1.009,sl 3331.84,0.867
2025.08.21 03:24,284,32,9,sell,3342.83,3345.49,90.44,-46.82,-0.518,sl 3344.16,0.827
2025.08.26 03:16,1957,32,1,buy,3372.76,3361.03,93.84,32.34,0.345,,0.905
2025.08.27 03:19,278,21,4,buy,3392.62,3391.01,90.16,-95.06,-1.054,sl 3391.01,0.957
2025.09.02 03:30,465,27,15,buy,3483.34,3480.66,88.44,-46.15,-0.522,sl 3482.00,0.551
2025.09.03 03:16,313,30,1,buy,3532.12,3529.52,88.40,177.16,2.004,tp 3537.32,0.875
2025.09.08 03:26,425,29,11,buy,3591.72,3589.01,92.14,-95.54,-1.037,sl 3589.01,0.551
2025.09.09 03:16,376,30,1,buy,3637.65,3635.22,89.91,-47.02,-0.523,sl 3636.44,0.997
2025.09.10 03:18,522,27,3,sell,3628.73,3631.72,86.71,-44.98,-0.519,sl 3630.23,0.751
2025.09.15 03:16,697,30,1,buy,3642.73,3638.16,86.83,-88.17,-1.015,sl 3638.16,0.938
2025.09.16 03:16,330,32,1,buy,3680.27,3677.98,84.73,169.04,1.995,tp 3684.85,0.945
2025.09.23 03:18,231,21,3,sell,3745.75,3747.63,88.36,-92.23,-1.044,sl 3747.63,0.831
2025.09.25 03:16,862,32,1,buy,3750.38,3745.60,86.04,-87.52,-1.017,sl 3745.60,0.993
2025.09.29 03:21,1065,22,6,buy,3775.20,3769.22,83.72,166.70,1.991,tp 3787.16,0.945
2025.10.02 03:21,612,17,6,sell,3857.32,3860.62,89.10,-91.10,-1.022,sl 3860.62,0.868
2025.10.06 03:25,917,27,10,sell,3900.27,3904.92,88.35,-89.58,-1.014,sl 3904.92,0.551
2025.10.07 03:20,579,24,5,buy,3973.51,3969.52,83.79,-42.95,-0.513,sl 3971.52,0.765
2025.10.08 03:24,341,27,9,buy,3998.36,3995.89,83.98,-90.30,-1.075,sl 3995.89,0.751
2025.10.09 03:18,1022,17,3,buy,4019.30,4013.79,82.65,-43.14,-0.522,sl 4016.55,0.946
2025.10.13 03:27,1090,22,12,buy,4037.86,4030.64,79.42,158.55,1.996,tp 4052.30,0.616
2025.10.16 03:17,1081,19,2,buy,4216.06,4210.21,81.90,-42.54,-0.519,sl 4213.14,0.943
2025.10.20 03:19,1820,30,4,sell,4223.74,4233.53,88.11,-89.01,-1.010,sl 4233.53,0.958
2025.10.23 03:20,1323,30,5,sell,4081.57,4090.10,85.30,-43.28,-0.507,sl 4085.84,0.823
2025.10.28 03:17,1327,32,2,sell,3985.19,3992.05,82.32,-43.27,-0.526,sl 3988.62,0.927
2025.11.03 02:17,2025,28,2,sell,3965.22,3977.51,86.03,-86.48,-1.005,sl 3977.51,0.951
2025.11.11 02:16,416,27,1,buy,4121.59,4118.34,78.00,154.62,1.982,tp 4128.09,0.800
2025.11.17 02:28,1401,29,13,sell,4082.22,4091.28,81.54,-82.60,-1.013,sl 4091.28,0.944
2025.11.25 02:16,808,22,1,sell,4135.99,4140.24,80.75,-82.42,-1.021,sl 4140.24,0.985
2025.11.26 02:25,734,22,10,buy,4141.59,4136.31,79.20,-80.06,-1.011,sl 4136.31,0.831
2025.12.03 02:26,576,23,11,sell,4206.83,4209.97,75.36,-77.02,-1.022,sl 4209.97,0.559
2025.12.04 02:23,592,23,8,buy,4210.68,4207.37,76.13,-39.54,-0.519,sl 4209.03,0.546
2025.12.11 02:22,1205,24,7,buy,4243.75,4237.32,77.16,-78.12,-1.012,sl 4237.32,0.963
2025.12.16 02:30,620,23,15,buy,4310.00,4305.83,70.89,-37.23,-0.525,sl 4307.92,0.744
2025.12.17 02:18,564,33,3,buy,4314.18,4310.25,70.74,-36.72,-0.519,sl 4312.22,0.904
2025.12.23 02:16,855,23,1,buy,4467.69,4462.32,69.81,139.19,1.994,tp 4478.43,0.964
2025.12.24 02:30,1197,23,15,buy,4513.94,4506.69,72.50,-36.84,-0.508,sl 4510.32,0.588
2025.12.30 02:16,952,30,1,buy,4348.81,4342.75,72.72,-73.57,-1.012,sl 4342.75,0.925
2026.01.05 02:18,957,32,3,buy,4380.36,4374.95,70.33,143.24,2.037,tp 4391.18,0.819
2026.01.06 02:16,518,28,1,buy,4442.13,4439.09,76.00,-40.81,-0.537,sl 4440.61,0.757
2026.01.08 02:16,336,25,1,buy,4466.12,4464.13,73.63,-76.32,-1.037,sl 4464.13,0.935
2026.01.12 02:17,1797,36,2,buy,4556.79,4545.29,69.00,138.70,2.010,tp 4579.79,0.962
2026.01.13 02:23,739,35,8,sell,4591.84,4595.67,76.60,155.92,2.036,tp 4584.18,0.873
2026.01.14 02:27,1078,35,12,buy,4609.56,4602.28,80.08,105.33,1.315,,0.766
2026.01.19 02:17,1083,30,2,sell,4664.67,4670.52,81.90,-84.22,-1.028,sl 4670.52,0.969
2026.01.20 02:18,367,25,3,buy,4667.89,4666.02,78.54,-83.80,-1.067,sl 4666.02,1.000
2026.01.21 02:28,692,36,13,buy,4779.53,4774.14,75.46,150.26,1.991,tp 4790.31,0.840
2026.02.02 02:16,10523,49,1,buy,4854.88,4793.34,61.54,-62.42,-1.014,sl 4793.34,0.996
2026.02.03 02:16,3021,63,1,buy,4797.87,4781.06,84.05,-45.49,-0.541,sl 4789.47,0.691
2026.02.04 02:16,4125,63,1,buy,4988.66,4966.86,87.20,174.16,1.997,tp 5032.26,0.980
2026.02.11 02:17,1364,60,2,sell,5029.29,5037.54,82.50,-85.30,-1.034,sl 5037.54,0.756
2026.02.17 02:26,1569,46,11,sell,4974.18,4983.33,82.35,181.81,2.208,tp 4955.88,0.765
2026.02.18 02:25,1112,35,10,buy,4870.27,4863.82,83.85,167.08,1.993,tp 4883.17,0.531
2026.02.23 02:20,3396,43,5,sell,5131.23,5149.53,91.50,-93.21,-1.019,sl 5149.53,0.828
2026.02.24 02:22,1728,52,7,buy,5237.49,5226.88,84.88,-86.02,-1.013,sl 5226.88,0.666
2026.02.26 02:16,1386,58,1,buy,5171.22,5162.25,80.73,160.80,1.992,tp 5189.16,0.870
2026.03.02 02:19,2347,96,4,sell,5360.62,5375.84,91.32,-46.24,-0.506,sl 5368.23,0.502
2026.03.03 02:17,1255,97,2,buy,5352.78,5342.90,88.92,-53.87,-0.606,sl 5347.84,0.916
2026.03.05 02:17,1330,63,2,buy,5173.24,5165.87,81.07,-42.05,-0.519,sl 5169.56,0.881
2026.03.11 03:19,1143,68,4,buy,5202.93,5192.32,84.88,102.38,1.206,,0.514
2026.03.12 03:16,1654,66,1,buy,5143.61,5133.73,88.92,178.18,2.004,tp 5163.37,0.791
2026.03.17 03:28,1182,68,13,sell,5001.30,5008.01,87.23,-45.38,-0.520,sl 5004.66,0.643
2026.03.23 03:16,4787,68,1,sell,4415.17,4449.12,101.85,204.42,2.007,tp 4347.27,0.767
2026.03.24 03:16,2596,68,1,sell,4418.43,4433.34,89.46,179.51,2.007,tp 4388.61,0.939
2026.03.25 03:28,1752,64,13,buy,4557.19,4545.99,100.80,201.02,1.994,tp 4579.59,0.740
2026.03.26 03:16,2961,68,1,buy,4528.83,4512.79,96.24,12.10,0.126,,0.996
2026.03.31 03:16,1758,68,1,sell,4510.07,4519.22,100.65,243.17,2.416,tp 4491.77,0.688
2026.04.01 03:16,1157,64,1,buy,4705.60,4699.10,104.00,213.50,2.053,tp 4718.60,0.862
2026.04.02 03:16,1819,58,1,buy,4794.97,4784.09,108.80,-110.67,-1.017,sl 4784.09,0.959
2026.04.06 03:16,1890,56,1,buy,4628.89,4616.87,108.18,-113.80,-1.052,sl 4616.87,0.977
2026.04.08 03:21,2684,59,6,sell,4828.16,4843.80,109.48,218.90,1.999,tp 4796.88,0.830
2026.04.13 03:16,856,60,1,buy,4675.19,4668.80,108.63,216.82,1.996,tp 4687.97,0.897
2026.04.14 03:16,889,60,1,buy,4763.62,4755.88,116.10,-62.20,-0.536,sl 4759.75,0.911
2026.04.15 03:18,831,60,3,sell,4829.40,4835.67,112.86,-114.08,-1.011,sl 4835.67,0.733
2026.04.20 03:16,1047,61,1,buy,4756.39,4749.79,112.20,246.21,2.194,tp 4769.59,0.710
2026.04.23 03:16,2961,62,1,sell,4696.08,4713.23,120.05,-120.58,-1.004,sl 4713.23,0.977
2026.04.27 03:29,896,55,14,buy,4682.37,4676.48,111.91,226.76,2.026,tp 4694.15,0.862
2026.05.11 03:17,1111,55,2,sell,4679.70,4685.86,117.04,-60.71,-0.519,sl 4682.78,0.803
2026.05.12 03:18,1072,55,3,buy,4773.29,4763.77,114.24,-115.40,-1.010,sl 4763.77,0.784
2026.05.14 03:16,988,55,1,buy,4699.94,4694.25,113.80,-58.12,-0.511,sl 4697.10,0.818
2026.05.18 03:25,1957,51,10,sell,4517.29,4532.71,107.94,218.03,2.020,tp 4486.45,0.834
2026.05.19 03:25,1237,52,10,sell,4574.61,4582.94,116.62,232.48,1.993,tp 4557.95,0.845
2026.05.20 03:25,1084,49,10,buy,4491.64,4485.05,118.62,242.76,2.047,tp 4504.82,0.814
2026.05.21 03:16,845,50,1,buy,4550.52,4544.18,126.80,-136.28,-1.075,sl 4544.18,0.572
2026.05.26 03:19,1130,67,4,sell,4542.23,4554.15,119.20,83.26,0.698,,0.675
2026.06.02 03:22,847,49,7,buy,4488.99,4480.80,122.85,-63.19,-0.514,sl 4484.90,0.532
2026.06.04 03:16,1217,50,1,sell,4451.48,4459.06,121.28,-62.28,-0.514,sl 4455.27,0.965
2026.06.10 03:20,999,49,5,buy,4227.82,4221.41,121.79,-131.08,-1.076,sl 4221.41,0.856
2026.06.11 03:17,2349,52,2,buy,4059.76,4047.66,121.00,242.93,2.008,tp 4083.96,0.691
2026.06.15 03:17,765,54,2,buy,4303.66,4297.01,126.35,-70.11,-0.555,sl 4300.34,0.868
2026.06.16 03:17,499,49,2,sell,4312.83,4315.61,122.32,242.86,1.985,tp 4307.27,0.940
2026.06.17 03:17,1148,52,2,buy,4341.29,4334.13,128.88,-132.86,-1.031,sl 4334.13,0.791
2026.06.18 03:22,2262,49,7,buy,4300.50,4287.73,127.70,256.60,2.009,tp 4326.04,0.922
