entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2024.02.20 02:24,122,12,9,sell,2015.04,2015.85,200.07,-211.98,-1.060,sl 2015.85,0.959
2024.02.26 02:29,132,18,14,sell,2032.05,2033.32,195.58,-104.48,-0.534,sl 2032.69,0.500
2024.02.28 02:23,101,12,8,buy,2030.60,2029.63,194.00,-101.68,-0.524,sl 2030.12,0.505
2024.03.04 02:23,144,20,8,buy,2084.10,2082.95,192.05,-196.92,-1.025,sl 2082.95,0.243
2024.03.05 02:26,154,13,11,sell,2114.19,2115.05,188.34,-199.20,-1.058,sl 2115.05,0.500
2024.03.11 03:17,228,13,2,buy,2181.89,2180.53,183.60,363.08,1.978,tp 2184.61,0.531
2024.03.12 03:28,121,19,13,sell,2182.65,2183.89,190.96,378.76,1.983,tp 2180.17,0.727
2024.03.20 03:25,87,12,10,sell,2155.86,2156.78,198.72,-114.52,-0.576,sl 2156.32,1.000
2024.03.21 03:26,359,21,11,sell,2200.15,2202.17,195.94,388.90,1.985,tp 2196.11,0.231
2024.03.25 03:16,240,13,1,sell,2166.96,2168.20,204.60,412.45,2.016,tp 2164.48,0.762
2024.03.27 03:16,160,12,1,sell,2178.47,2179.41,212.44,-115.38,-0.543,sl 2178.94,0.950
2024.04.02 03:22,282,19,7,buy,2250.92,2249.24,210.00,-115.19,-0.549,sl 2250.08,0.387
2024.04.04 03:21,285,21,6,buy,2300.41,2298.73,208.32,-216.04,-1.037,sl 2298.73,0.281
2024.04.08 03:16,374,19,1,sell,2307.26,2310.10,204.48,-105.28,-0.515,sl 2308.68,1.000
2024.04.10 03:17,228,12,2,sell,2353.19,2354.43,202.12,402.14,1.990,tp 2350.71,0.820
2024.04.16 03:18,173,19,3,buy,2382.38,2381.03,209.25,414.88,1.983,tp 2385.08,0.636
2024.04.17 03:20,229,19,5,buy,2383.78,2382.22,218.40,-118.08,-0.541,sl 2383.00,0.227
2024.04.23 03:16,188,22,1,sell,2331.79,2332.84,215.25,-234.25,-1.088,sl 2332.84,0.973
2024.04.25 03:18,223,17,3,buy,2318.18,2316.58,211.20,-215.48,-1.020,sl 2316.58,0.673
2024.04.29 03:30,166,22,15,sell,2334.16,2335.40,207.08,412.04,1.990,tp 2331.68,0.361
2024.05.01 03:20,177,17,5,sell,2290.98,2291.98,215.00,425.26,1.978,tp 2288.98,0.305
2024.05.02 03:26,193,21,11,sell,2323.53,2324.55,223.38,-230.50,-1.032,sl 2324.55,0.627
2024.05.06 03:16,202,22,1,sell,2292.56,2294.29,217.98,-223.28,-1.024,sl 2294.29,0.589
2024.05.07 03:17,151,14,2,buy,2328.07,2326.29,213.60,-222.31,-1.041,sl 2326.29,0.735
2024.05.08 03:27,144,22,12,sell,2314.42,2315.54,209.44,-219.24,-1.047,sl 2315.54,0.500
2024.05.13 03:16,206,15,1,buy,2362.54,2360.85,206.18,-106.52,-0.517,sl 2361.70,0.942
2024.05.14 03:17,130,15,2,buy,2339.44,2338.38,203.52,-211.72,-1.040,sl 2338.38,0.915
2024.05.16 03:21,271,20,6,buy,2393.84,2391.63,198.90,-102.92,-0.517,sl 2392.74,0.849
2024.05.20 03:29,386,21,14,buy,2420.85,2418.41,197.64,392.53,1.986,tp 2425.73,0.085
2024.05.21 03:17,193,19,2,buy,2427.30,2426.12,205.32,-214.71,-1.046,sl 2426.12,0.544
2024.05.28 03:22,143,20,7,buy,2353.45,2352.40,200.55,-208.76,-1.041,sl 2352.40,0.678
2024.05.29 03:28,157,17,13,sell,2358.88,2360.26,195.96,-102.67,-0.524,sl 2359.57,0.433
2024.05.30 03:26,240,21,11,sell,2335.99,2337.18,193.97,-199.31,-1.028,sl 2337.18,0.733
2024.06.04 03:23,110,18,8,buy,2351.89,2350.80,190.75,-200.01,-1.049,sl 2350.80,0.636
2024.06.10 03:17,363,21,2,sell,2295.38,2297.93,186.15,-95.78,-0.515,sl 2296.66,0.904
2024.06.13 03:26,318,25,11,buy,2321.01,2319.11,184.30,-97.25,-0.528,sl 2320.06,0.314
2024.06.17 03:17,342,29,2,sell,2325.33,2327.18,183.15,-186.37,-1.018,sl 2327.18,0.678
2024.06.19 03:16,139,20,1,buy,2329.91,2328.96,178.60,-186.61,-1.045,sl 2328.96,0.827
2024.06.20 03:29,62,22,14,sell,2328.09,2329.07,175.42,-181.26,-1.033,sl 2329.07,0.306
2024.06.24 03:27,212,18,12,sell,2318.66,2319.83,170.82,-178.48,-1.045,sl 2319.83,0.877
2024.06.25 03:17,143,23,2,sell,2329.23,2330.18,168.15,-175.70,-1.045,sl 2330.18,1.000
2024.06.27 03:24,163,24,9,buy,2299.94,2298.91,163.77,-175.25,-1.070,sl 2298.91,0.982
2024.07.03 03:24,150,23,9,buy,2332.26,2331.00,161.28,-166.74,-1.034,sl 2331.00,0.820
2024.07.08 03:16,160,18,1,buy,2386.37,2385.30,157.29,-84.30,-0.536,sl 2385.84,0.725
2024.07.15 03:27,183,24,12,sell,2406.68,2407.88,156.00,-160.38,-1.028,sl 2407.88,0.710
2024.07.22 03:17,313,24,2,sell,2408.13,2410.05,151.68,-79.29,-0.523,sl 2409.09,0.728
2024.07.30 03:17,229,21,2,sell,2380.72,2382.00,151.04,-154.98,-1.026,sl 2382.00,0.865
2024.08.05 03:17,1077,24,2,sell,2426.00,2435.64,144.60,-73.26,-0.507,sl 2430.82,0.519
2024.08.06 03:20,526,18,5,buy,2410.35,2407.21,147.58,294.98,1.999,tp 2416.63,0.941
2024.08.08 03:22,200,20,7,buy,2385.61,2384.24,152.07,301.54,1.983,tp 2388.35,0.570
2024.08.12 03:16,187,18,1,buy,2428.94,2427.84,158.40,-167.62,-1.058,sl 2427.84,0.882
2024.08.13 03:23,189,22,8,sell,2474.70,2475.93,154.98,305.60,1.972,tp 2472.24,0.344
2024.08.15 03:23,186,21,8,sell,2448.53,2449.57,161.20,-168.07,-1.043,sl 2449.57,0.538
2024.08.19 03:24,162,21,9,sell,2504.05,2505.90,157.25,-82.88,-0.527,sl 2504.98,0.160
2024.08.21 03:28,128,18,13,buy,2514.51,2513.18,155.61,-81.34,-0.523,sl 2513.85,0.578
2024.08.22 03:17,211,18,2,sell,2511.33,2512.47,153.90,-158.64,-1.031,sl 2512.47,0.938
2024.08.26 03:29,192,18,14,buy,2516.37,2515.15,151.28,-155.64,-1.029,sl 2515.15,0.281
2024.08.27 03:22,129,21,7,buy,2516.92,2515.45,148.47,-153.04,-1.031,sl 2515.45,0.039
2024.08.29 03:16,253,22,1,buy,2511.24,2509.19,145.55,103.29,0.710,,0.988
2024.09.09 03:26,144,23,11,sell,2496.04,2497.50,147.46,-152.00,-1.031,sl 2497.50,0.417
2024.09.10 03:24,148,23,9,sell,2505.61,2506.69,143.64,-76.48,-0.532,sl 2506.15,0.736
2024.09.16 03:28,280,23,13,buy,2581.97,2580.24,141.86,-145.64,-1.027,sl 2580.24,0.921
2024.09.17 03:26,165,19,11,sell,2582.26,2583.54,139.52,-143.46,-1.028,sl 2583.54,0.448
2024.09.18 03:16,225,21,1,sell,2572.47,2573.66,136.85,-73.14,-0.534,sl 2573.07,0.822
2024.09.19 03:28,225,18,13,sell,2557.05,2558.37,135.96,-139.64,-1.027,sl 2558.37,0.511
2024.09.26 03:27,185,18,12,buy,2657.58,2656.30,133.12,263.41,1.979,tp 2660.14,0.076
2024.09.30 03:27,292,18,12,sell,2663.00,2664.49,137.08,-72.43,-0.528,sl 2663.75,0.531
2024.10.03 03:17,361,19,2,sell,2658.90,2661.03,136.32,156.98,1.152,,0.975
2024.10.07 03:30,206,19,15,buy,2651.13,2649.47,139.44,-146.76,-1.052,sl 2649.47,0.544
2024.10.10 03:17,233,23,2,sell,2605.94,2607.58,136.12,-139.15,-1.022,sl 2607.58,0.833
2024.10.15 03:17,159,20,2,sell,2648.01,2649.31,133.90,-138.75,-1.036,sl 2649.31,0.987
2024.10.17 03:28,159,19,13,buy,2675.97,2674.82,131.10,257.92,1.967,tp 2678.27,0.830
2024.10.21 03:22,212,20,7,sell,2721.77,2723.35,135.88,-141.74,-1.043,sl 2723.35,0.868
