entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2026.04.21 03:30,1037,61,15,sell,4820.08,4825.30,407.16,-210.40,-0.517,sl 4822.69,0.203
2026.04.23 03:16,2961,62,1,sell,4696.08,4713.23,411.60,-413.42,-1.004,sl 4713.23,0.977
2026.04.27 03:29,896,55,14,buy,4682.37,4676.48,394.63,799.60,2.026,tp 4694.15,0.862
2026.05.04 03:23,1191,55,8,sell,4603.65,4610.32,413.54,-436.76,-1.056,sl 4610.32,0.359
2026.05.05 03:24,1089,55,9,sell,4517.31,4522.91,403.20,-211.92,-0.526,sl 4520.11,0.061
2026.05.06 03:21,864,56,6,buy,4599.08,4593.51,395.47,797.72,2.017,tp 4610.22,0.273
2026.05.11 03:17,1111,55,2,sell,4679.70,4685.86,418.88,-217.30,-0.519,sl 4682.78,0.803
2026.05.12 03:18,1072,55,3,buy,4773.29,4763.77,409.36,-413.52,-1.010,sl 4763.77,0.784
2026.05.14 03:16,988,55,1,buy,4699.94,4694.25,398.30,-203.40,-0.511,sl 4697.10,0.818
2026.05.18 03:25,1957,51,10,sell,4517.29,4532.71,400.92,809.82,2.020,tp 4486.45,0.834
2026.05.19 03:25,1237,52,10,sell,4574.61,4582.94,416.50,830.30,1.994,tp 4557.95,0.845
2026.05.20 03:25,1084,49,10,buy,4491.64,4485.05,434.94,890.14,2.047,tp 4504.82,0.814
2026.05.21 03:16,845,50,1,buy,4550.52,4544.18,456.48,-490.58,-1.075,sl 4544.18,0.572
2026.05.26 03:19,1130,67,4,sell,4542.23,4554.15,441.04,308.08,0.699,,0.675
2026.05.27 03:23,853,48,8,sell,4516.81,4521.39,453.42,-242.87,-0.536,sl 4519.10,0.442
2026.05.28 03:19,798,49,4,buy,4453.33,4448.36,447.30,-457.41,-1.023,sl 4448.36,0.014
2026.06.02 03:22,847,49,7,buy,4488.99,4480.80,434.07,-223.28,-0.514,sl 4484.90,0.532
2026.06.03 03:22,598,49,7,buy,4482.30,4476.70,431.20,872.19,2.023,tp 4493.50,0.361
2026.06.04 03:16,1217,50,1,sell,4451.48,4459.06,454.80,-233.54,-0.514,sl 4455.27,0.965
2026.06.08 03:19,604,43,4,buy,4347.19,4343.71,448.92,-240.05,-0.535,sl 4345.45,0.482
2026.06.10 03:20,999,49,5,buy,4227.82,4221.41,442.29,-476.04,-1.076,sl 4221.41,0.856
2026.06.11 03:17,2349,52,2,buy,4059.76,4047.66,435.60,874.55,2.008,tp 4083.96,0.691
2026.06.15 03:17,765,54,2,buy,4303.66,4297.01,452.20,-250.94,-0.555,sl 4300.34,0.868
2026.06.16 03:17,499,49,2,sell,4312.83,4315.61,444.80,883.15,1.985,tp 4307.27,0.940
2026.06.17 03:17,1148,52,2,buy,4341.29,4334.13,465.40,-479.75,-1.031,sl 4334.13,0.791
2026.06.18 03:22,2262,49,7,buy,4300.50,4287.73,459.72,923.75,2.009,tp 4326.04,0.922
2026.06.22 03:16,2247,48,1,buy,4163.10,4151.09,480.40,986.46,2.053,tp 4187.12,0.935
2026.06.25 03:16,1239,54,1,sell,4003.61,4009.98,503.23,1045.49,2.078,tp 3990.87,0.877
2026.06.29 03:24,1097,54,9,sell,4051.50,4059.16,528.54,-541.43,-1.024,sl 4059.16,0.544
2026.07.01 03:20,429,54,5,sell,4002.28,4007.43,515.00,1024.41,1.989,tp 3991.98,0.301
2026.07.02 03:25,1533,54,10,buy,4046.87,4038.21,536.92,-542.91,-1.011,sl 4038.21,0.924
2026.07.07 03:18,555,50,3,sell,4152.00,4155.43,528.22,-538.72,-1.020,sl 4155.43,0.416
2026.07.08 03:24,704,53,9,buy,4105.14,4100.30,513.04,1019.98,1.988,tp 4114.82,0.450
2026.07.09 03:16,1121,53,1,buy,4088.22,4081.73,538.67,-589.07,-1.094,sl 4081.73,1.000
2026.07.13 03:19,1011,40,4,sell,4080.26,4085.86,526.40,1068.12,2.029,tp 4069.06,0.412
2026.07.15 03:27,505,46,12,buy,4057.08,4053.43,551.15,-579.35,-1.051,sl 4053.43,0.046
2026.07.16 03:24,463,49,9,buy,4060.40,4057.02,537.42,-560.77,-1.043,sl 4057.02,0.326
2026.07.20 03:20,1613,48,5,buy,4000.33,3990.63,523.80,1087.23,2.076,tp 4019.73,0.825
2026.07.21 03:20,885,50,5,buy,4016.00,4008.09,553.70,1126.55,2.035,tp 4031.82,0.769
2026.07.22 03:16,1595,50,1,buy,4093.51,4084.61,578.50,1163.02,2.010,tp 4111.31,0.967
2026.07.27 03:28,2214,50,13,sell,4091.00,4104.91,612.04,-616.76,-1.008,sl 4104.91,0.024
2026.07.28 03:24,1208,50,9,sell,4061.42,4067.91,590.59,1180.56,1.999,tp 4048.44,0.579
2026.07.29 03:22,847,50,7,buy,4029.62,4021.66,620.88,-629.18,-1.013,sl 4021.66,0.361
2026.07.30 03:20,750,78,5,sell,4077.33,4082.67,603.42,1224.12,2.029,tp 4066.65,0.703
2026.08.03 03:21,891,40,6,sell,4068.67,4074.37,638.40,1273.79,1.995,tp 4057.27,0.769
2026.08.05 03:19,371,50,4,buy,4075.89,4072.18,667.80,1328.92,1.990,tp 4083.31,0.361
2026.08.06 03:23,1365,50,8,buy,4281.18,4271.20,698.60,1396.49,1.999,tp 4301.14,0.450
2026.08.11 03:23,1251,48,8,buy,4409.52,4402.44,736.32,-395.38,-0.537,sl 4405.98,0.717
2026.08.12 03:20,1292,50,5,buy,4380.01,4372.77,724.00,1448.85,2.001,tp 4394.49,0.913
2026.08.13 03:16,929,50,1,buy,4423.74,4417.43,763.51,1530.40,2.004,tp 4436.36,0.673
2026.08.17 03:16,1141,40,1,buy,4379.89,4373.68,801.09,1601.99,2.000,tp 4392.31,0.947
2026.08.18 03:24,1067,50,9,buy,4430.76,4424.19,840.96,-455.94,-0.542,sl 4427.48,0.258
2026.08.19 03:17,1335,47,2,buy,4345.89,4338.14,829.25,-838.97,-1.012,sl 4338.14,0.856
2026.08.20 03:18,849,50,3,buy,4520.69,4514.42,808.83,-829.89,-1.026,sl 4514.42,0.688
2026.08.24 03:22,2057,50,7,sell,4618.55,4630.36,791.27,-410.36,-0.519,sl 4624.46,0.166
2026.08.26 03:21,654,47,6,sell,4650.11,4654.19,779.28,1565.23,2.009,tp 4641.95,0.966
2026.08.27 03:16,1085,50,1,sell,4614.88,4621.51,815.49,-840.66,-1.031,sl 4621.51,0.841
2026.08.31 03:16,1005,45,1,buy,4464.66,4458.27,798.75,-816.56,-1.022,sl 4458.27,0.855
2026.09.01 03:21,1164,48,6,buy,4459.89,4452.06,775.17,-783.33,-1.011,sl 4452.06,0.757
2026.09.02 03:18,1415,50,3,buy,4333.59,4323.17,760.66,-765.08,-1.006,sl 4323.17,0.842
2026.09.07 03:18,633,50,3,buy,4428.16,4424.25,735.08,-750.49,-1.021,sl 4424.25,0.603
