entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2024.05.30 03:26,240,21,11,sell,2335.99,2337.18,206.71,-212.29,-1.027,sl 2337.18,0.733
2024.06.04 03:23,110,18,8,buy,2351.89,2350.80,201.41,-211.28,-1.049,sl 2350.80,0.636
2024.06.10 03:17,363,21,2,sell,2295.38,2297.93,196.12,-101.0,-0.515,sl 2296.66,0.904
2024.06.17 03:17,342,29,2,sell,2325.33,2327.18,193.6,-197.08,-1.018,sl 2327.18,0.678
2024.06.19 03:16,139,20,1,buy,2329.91,2328.96,188.67,-197.16,-1.045,sl 2328.96,0.827
2024.06.24 03:27,212,18,12,sell,2318.66,2319.83,183.74,-192.01,-1.045,sl 2319.83,0.877
2024.06.25 03:17,143,23,2,sell,2329.23,2330.18,178.94,-187.0,-1.045,sl 2330.18,1.000
2024.06.27 03:24,163,24,9,buy,2299.94,2298.91,174.27,-186.47,-1.070,sl 2298.91,0.982
2024.07.03 03:24,150,23,9,buy,2332.26,2331.00,169.61,-175.37,-1.034,sl 2331.00,0.820
2024.07.08 03:16,160,18,1,buy,2386.37,2385.30,165.22,-88.56,-0.536,sl 2385.84,0.725
2024.07.15 03:27,183,24,12,sell,2406.68,2407.88,163.01,-167.57,-1.028,sl 2407.88,0.710
2024.07.22 03:17,313,24,2,sell,2408.13,2410.05,158.82,-83.06,-0.523,sl 2409.09,0.728
2024.07.30 03:17,229,21,2,sell,2380.72,2382.00,156.74,-160.82,-1.026,sl 2382.00,0.865
2024.08.05 03:17,1077,24,2,sell,2426.00,2435.64,152.72,-77.43,-0.507,sl 2430.82,0.519
2024.08.06 03:20,526,18,5,buy,2410.35,2407.21,150.79,301.42,1.999,tp 2416.63,0.941
2024.08.08 03:22,200,20,7,buy,2385.61,2384.24,158.32,313.95,1.983,tp 2388.35,0.570
2024.08.12 03:16,187,18,1,buy,2428.94,2427.84,166.17,-175.81,-1.058,sl 2427.84,0.882
2024.08.15 03:23,186,21,8,sell,2448.53,2449.57,161.77,-168.73,-1.043,sl 2449.57,0.538
2024.08.21 03:28,128,18,13,buy,2514.51,2513.18,157.56,-82.4,-0.523,sl 2513.85,0.578
2024.08.22 03:17,211,18,2,sell,2511.33,2512.47,155.5,-160.32,-1.031,sl 2512.47,0.938
2024.08.29 03:16,253,22,1,buy,2511.24,2509.19,151.49,107.56,0.710,,0.988
2024.09.10 03:24,148,23,9,sell,2505.61,2506.69,154.18,-82.02,-0.532,sl 2506.15,0.736
2024.09.16 03:28,280,23,13,buy,2581.97,2580.24,152.13,-156.23,-1.027,sl 2580.24,0.921
2024.09.18 03:16,225,21,1,sell,2572.47,2573.66,148.22,-79.15,-0.534,sl 2573.07,0.822
2024.09.19 03:28,225,18,13,sell,2557.05,2558.37,146.24,-150.19,-1.027,sl 2558.37,0.511
2024.09.30 03:27,292,18,12,sell,2663.00,2664.49,142.49,-75.23,-0.528,sl 2663.75,0.531
2024.10.03 03:17,361,19,2,sell,2658.90,2661.03,140.61,161.84,1.151,,0.975
2024.10.07 03:30,206,19,15,buy,2651.13,2649.47,144.65,-152.32,-1.053,sl 2649.47,0.544
2024.10.10 03:17,233,23,2,sell,2605.94,2607.58,140.84,-143.94,-1.022,sl 2607.58,0.833
2024.10.15 03:17,159,20,2,sell,2648.01,2649.31,137.25,-142.19,-1.036,sl 2649.31,0.987
2024.10.17 03:28,159,19,13,buy,2675.97,2674.82,133.69,262.97,1.967,tp 2678.27,0.830
2024.10.21 03:22,212,20,7,sell,2721.77,2723.35,140.27,-146.3,-1.043,sl 2723.35,0.868
2024.10.22 03:25,288,23,10,buy,2724.02,2722.07,136.61,271.3,1.986,tp 2727.92,0.656
2024.10.23 03:29,117,24,14,sell,2745.08,2746.43,143.39,-148.55,-1.036,sl 2746.43,0.538
2024.10.31 03:16,203,25,1,buy,2787.50,2785.69,139.68,-73.19,-0.524,sl 2786.60,0.985
2024.11.06 02:22,378,35,7,sell,2741.12,2743.65,137.85,275.28,1.997,tp 2736.06,0.770
2024.11.07 02:22,235,32,7,sell,2661.55,2662.85,144.73,-152.26,-1.052,sl 2662.85,0.685
2024.11.11 02:16,278,23,1,sell,2682.99,2684.66,140.92,-144.16,-1.023,sl 2684.66,0.939
2024.11.13 02:21,113,24,6,buy,2599.63,2598.57,137.32,-143.36,-1.044,sl 2598.57,0.628
2024.11.14 02:18,207,25,3,buy,2574.09,2571.88,133.73,-138.28,-1.034,sl 2571.88,0.961
2024.11.18 02:27,276,26,12,sell,2570.08,2571.87,130.28,-133.67,-1.026,sl 2571.87,0.500
2024.11.20 02:22,196,25,7,buy,2636.87,2635.61,126.94,251.21,1.979,tp 2639.39,0.867
2024.11.27 02:16,197,24,1,sell,2630.53,2632.06,133.22,264.17,1.983,tp 2627.47,1.000
2024.11.28 02:24,107,28,9,sell,2635.17,2636.66,139.82,-148.91,-1.065,sl 2636.66,1.000
2024.12.02 02:16,292,25,1,sell,2644.63,2646.15,136.1,270.7,1.989,tp 2641.59,0.986
2024.12.03 02:19,221,32,4,buy,2643.57,2641.76,142.87,-148.87,-1.042,sl 2641.76,0.729
2024.12.09 02:25,597,27,10,sell,2633.86,2637.05,139.14,-71.38,-0.513,sl 2635.46,0.595
2024.12.12 02:27,226,40,12,buy,2721.46,2719.83,137.36,271.56,1.977,tp 2724.72,0.889
2024.12.24 02:21,101,48,6,sell,2614.29,2615.64,144.15,-148.04,-1.027,sl 2615.64,0.782
2024.12.30 02:17,160,48,2,sell,2623.06,2624.38,140.45,-145.36,-1.035,sl 2624.38,0.556
